Frequency (Hz),FFT Magnitude (dB)
975.59,-74.595
975.83,-74.908
976.07,-75.822
976.32,-74.373
976.56,-73.166
976.81,-76.897
977.05,-74.905
977.29,-73.932
977.54,-74.235
977.78,-74.592
978.03,-75.307
978.27,-72.136
978.52,-73.573
978.76,-77.415
979.00,-73.991
979.25,-74.723
979.49,-76.094
979.74,-75.788
979.98,-74.290
980.22,-74.615
980.47,-73.234
980.71,-76.865
980.96,-77.315
981.20,-74.343
981.45,-75.976
981.69,-75.460
981.93,-75.357
982.18,-73.461
982.42,-76.069
982.67,-75.564
982.91,-74.336
983.15,-73.366
983.40,-74.419
983.64,-75.751
983.89,-74.081
984.13,-72.682
984.38,-75.077
984.62,-73.362
984.86,-74.329
985.11,-75.867
985.35,-74.408
985.60,-75.567
985.84,-74.560
986.08,-74.776
986.33,-73.498
986.57,-75.969
986.82,-79.127
987.06,-73.686
987.30,-75.704
987.55,-77.213
987.79,-74.295
988.04,-75.905
988.28,-76.988
988.53,-77.258
988.77,-76.894
989.01,-76.525
989.26,-77.683
989.50,-76.455
989.75,-75.395
989.99,-78.637
990.23,-77.458
990.48,-77.931
990.72,-76.758
990.97,-75.485
991.21,-77.435
991.46,-78.754
991.70,-76.907
991.94,-75.776
992.19,-76.314
992.43,-77.508
992.68,-75.821
992.92,-77.391
993.16,-77.594
993.41,-76.592
993.65,-76.373
993.90,-75.561
994.14,-74.210
994.38,-77.887
994.63,-77.042
994.87,-75.854
995.12,-74.193
995.36,-77.049
995.61,-76.874
995.85,-75.025
996.09,-78.839
996.34,-76.397
996.58,-76.360
996.83,-78.364
997.07,-77.932
997.31,-77.290
997.56,-77.441
997.80,-79.318
998.05,-76.456
998.29,-74.331
998.54,-78.530
998.78,-75.855
999.02,-75.651
999.27,-78.075
999.51,-76.803
999.76,-77.126
1000.00,-77.341
1000.24,-78.270
1000.49,-76.331
1000.73,-77.990
1000.98,-79.333
1001.22,-80.281
1001.46,-77.843
1001.71,-79.029
1001.95,-78.833
1002.20,-75.700
1002.44,-79.046
1002.69,-76.968
1002.93,-79.307
1003.17,-78.735
1003.42,-80.261
1003.66,-77.423
1003.91,-78.997
1004.15,-79.549
1004.39,-80.610
1004.64,-79.641
1004.88,-78.585
1005.13,-79.374
1005.37,-79.636
1005.62,-78.469
1005.86,-78.264
1006.10,-75.979
1006.35,-78.115
1006.59,-78.232
1006.84,-80.249
1007.08,-79.709
1007.32,-77.672
1007.57,-78.864
1007.81,-81.061
1008.06,-78.194
1008.30,-79.988
1008.54,-79.570
1008.79,-79.819
1009.03,-79.043
1009.28,-78.783
1009.52,-78.278
1009.77,-79.562
1010.01,-79.043
1010.25,-80.572
1010.50,-80.013
1010.74,-77.613
1010.99,-80.302
1011.23,-76.402
1011.47,-80.910
1011.72,-79.185
1011.96,-78.623
1012.21,-77.483
1012.45,-81.315
1012.70,-78.485
1012.94,-80.720
1013.18,-76.549
1013.43,-79.363
1013.67,-80.143
1013.92,-80.034
1014.16,-80.879
1014.40,-79.713
1014.65,-80.154
1014.89,-77.057
1015.14,-80.362
1015.38,-79.181
1015.62,-80.209
1015.87,-81.397
1016.11,-77.764
1016.36,-79.309
1016.60,-77.780
1016.85,-81.047
1017.09,-81.992
1017.33,-78.317
1017.58,-78.534
1017.82,-78.709
1018.07,-78.205
1018.31,-77.792
1018.55,-79.850
1018.80,-80.402
1019.04,-80.599
1019.29,-79.826
1019.53,-81.588
1019.78,-81.347
1020.02,-80.178
1020.26,-79.618
1020.51,-79.018
1020.75,-82.553
1021.00,-80.387
1021.24,-81.166
1021.48,-82.178
1021.73,-81.033
1021.97,-79.616
1022.22,-78.914
1022.46,-80.942
1022.71,-80.727
1022.95,-79.400
1023.19,-80.580
1023.44,-79.016
1023.68,-82.977
1023.93,-80.006
1024.17,-79.474
1024.41,-82.560
1024.66,-81.883
1024.90,-80.506
1025.15,-81.258
1025.39,-80.667
1025.63,-79.524
1025.88,-80.262
1026.12,-82.565
1026.37,-81.389
1026.61,-81.277
1026.86,-81.518
1027.10,-80.817
1027.34,-82.520
1027.59,-80.732
1027.83,-84.219
1028.08,-80.408
1028.32,-77.537
1028.56,-79.034
1028.81,-81.733
1029.05,-79.882
1029.30,-82.095
1029.54,-82.822
1029.79,-81.230
1030.03,-79.188
1030.27,-79.119
1030.52,-80.970
1030.76,-83.277
1031.01,-80.835
1031.25,-80.887
1031.49,-83.608
1031.74,-79.428
1031.98,-79.853
1032.23,-77.542
1032.47,-81.206
1032.71,-81.313
1032.96,-81.671
1033.20,-83.873
1033.45,-85.346
1033.69,-83.717
1033.94,-80.900
1034.18,-81.186
1034.42,-82.294
1034.67,-81.863
1034.91,-83.485
1035.16,-80.099
1035.40,-82.591
1035.64,-82.011
1035.89,-82.796
1036.13,-82.439
1036.38,-80.120
1036.62,-80.848
1036.87,-81.254
1037.11,-82.071
1037.35,-81.801
1037.60,-82.818
1037.84,-83.869
1038.09,-81.501
1038.33,-83.035
1038.57,-81.587
1038.82,-80.029
1039.06,-78.732
1039.31,-78.904
1039.55,-80.872
1039.79,-80.661
1040.04,-79.820
1040.28,-83.110
1040.53,-82.125
1040.77,-79.714
1041.02,-81.444
1041.26,-81.396
1041.50,-80.703
1041.75,-79.426
1041.99,-80.410
1042.24,-80.904
1042.48,-82.723
1042.72,-80.698
1042.97,-82.713
1043.21,-80.311
1043.46,-83.300
1043.70,-83.571
1043.95,-81.842
1044.19,-81.318
1044.43,-82.664
1044.68,-83.010
1044.92,-81.637
1045.17,-80.831
1045.41,-82.820
1045.65,-84.156
1045.90,-80.667
1046.14,-83.141
1046.39,-82.856
1046.63,-81.392
1046.88,-80.875
1047.12,-80.649
1047.36,-83.279
1047.61,-82.622
1047.85,-81.946
1048.10,-81.537
1048.34,-83.371
1048.58,-82.064
1048.83,-82.907
1049.07,-83.243
1049.32,-81.588
1049.56,-81.184
1049.80,-81.712
1050.05,-83.169
1050.29,-81.394
1050.54,-79.426
1050.78,-84.976
1051.03,-82.932
1051.27,-82.878
1051.51,-83.028
1051.76,-83.016
1052.00,-82.125
1052.25,-81.717
1052.49,-83.238
1052.73,-81.322
1052.98,-82.322
1053.22,-83.554
1053.47,-83.401
1053.71,-84.641
1053.96,-82.177
1054.20,-83.053
1054.44,-80.703
1054.69,-84.176
1054.93,-84.506
1055.18,-84.350
1055.42,-84.114
1055.66,-81.267
1055.91,-83.498
1056.15,-83.671
1056.40,-81.732
1056.64,-83.958
1056.88,-84.614
1057.13,-86.015
1057.37,-84.811
1057.62,-85.324
1057.86,-82.553
1058.11,-83.509
1058.35,-83.534
1058.59,-85.756
1058.84,-82.635
1059.08,-84.662
1059.33,-83.574
1059.57,-82.705
1059.81,-82.484
1060.06,-83.035
1060.30,-83.470
1060.55,-84.161
1060.79,-84.969
1061.04,-82.266
1061.28,-80.853
1061.52,-81.603
1061.77,-84.125
1062.01,-82.928
1062.26,-84.408
1062.50,-83.506
1062.74,-80.590
1062.99,-83.813
1063.23,-81.091
1063.48,-84.526
1063.72,-83.454
1063.96,-81.583
1064.21,-84.455
1064.45,-84.396
1064.70,-83.557
1064.94,-82.510
1065.19,-85.806
1065.43,-82.743
1065.67,-80.488
1065.92,-82.127
1066.16,-82.550
1066.41,-82.970
1066.65,-84.141
1066.89,-83.862
1067.14,-83.004
1067.38,-83.960
1067.63,-82.043
1067.87,-85.603
1068.12,-82.748
1068.36,-83.200
1068.60,-84.864
1068.85,-81.593
1069.09,-85.557
1069.34,-85.909
1069.58,-83.377
1069.82,-83.087
1070.07,-84.475
1070.31,-82.578
1070.56,-82.707
1070.80,-84.320
1071.04,-84.433
1071.29,-82.712
1071.53,-81.360
1071.78,-81.762
1072.02,-83.242
1072.27,-85.728
1072.51,-84.691
1072.75,-84.099
1073.00,-83.948
1073.24,-82.359
1073.49,-83.281
1073.73,-84.724
1073.97,-84.053
1074.22,-83.102
1074.46,-83.500
1074.71,-83.839
1074.95,-85.079
1075.20,-81.806
1075.44,-82.611
1075.68,-84.054
1075.93,-84.909
1076.17,-84.117
1076.42,-83.373
1076.66,-83.964
1076.90,-84.926
1077.15,-81.482
1077.39,-84.786
1077.64,-86.547
1077.88,-82.669
1078.12,-83.153
1078.37,-83.878
1078.61,-83.521
1078.86,-84.137
1079.10,-82.397
1079.35,-83.769
1079.59,-82.220
1079.83,-85.437
1080.08,-81.930
1080.32,-85.197
1080.57,-82.369
1080.81,-84.359
1081.05,-83.706
1081.30,-81.902
1081.54,-85.657
1081.79,-83.844
1082.03,-83.780
1082.28,-85.001
1082.52,-83.439
1082.76,-84.093
1083.01,-85.572
1083.25,-85.768
1083.50,-85.413
1083.74,-83.738
1083.98,-83.869
1084.23,-81.495
1084.47,-84.586
1084.72,-83.743
1084.96,-85.003
1085.21,-85.069
1085.45,-85.760
1085.69,-87.058
1085.94,-85.146
1086.18,-85.548
1086.43,-82.706
1086.67,-84.504
1086.91,-82.899
1087.16,-83.726
1087.40,-84.450
1087.65,-83.733
1087.89,-83.276
1088.13,-84.326
1088.38,-86.390
1088.62,-85.969
1088.87,-83.498
1089.11,-83.663
1089.36,-86.865
1089.60,-82.697
1089.84,-84.614
1090.09,-84.250
1090.33,-81.753
1090.58,-81.382
1090.82,-82.845
1091.06,-84.856
1091.31,-84.829
1091.55,-83.858
1091.80,-85.734
1092.04,-85.105
1092.29,-83.961
1092.53,-84.630
1092.77,-85.695
1093.02,-83.527
1093.26,-84.947
1093.51,-85.090
1093.75,-84.524
1093.99,-84.541
1094.24,-85.170
1094.48,-83.658
1094.73,-85.546
1094.97,-84.804
1095.21,-85.971
1095.46,-83.665
1095.70,-83.460
1095.95,-84.634
1096.19,-85.680
1096.44,-83.861
1096.68,-82.198
1096.92,-84.339
1097.17,-84.607
1097.41,-85.571
1097.66,-85.887
1097.90,-82.408
1098.14,-84.262
1098.39,-84.940
1098.63,-85.873
1098.88,-84.789
1099.12,-82.389
1099.37,-82.122
1099.61,-85.223
1099.85,-80.900
1100.10,-85.138
1100.34,-83.355
1100.59,-85.716
1100.83,-85.401
1101.07,-83.958
1101.32,-84.879
1101.56,-83.354
1101.81,-83.510
1102.05,-82.811
1102.29,-83.534
1102.54,-84.311
1102.78,-85.487
1103.03,-85.626
1103.27,-85.334
1103.52,-83.836
1103.76,-82.165
1104.00,-85.350
1104.25,-84.670
1104.49,-84.371
1104.74,-81.547
1104.98,-84.929
1105.22,-86.574
1105.47,-85.330
1105.71,-88.753
1105.96,-86.259
1106.20,-82.362
1106.45,-85.202
1106.69,-83.659
1106.93,-85.337
1107.18,-84.772
1107.42,-84.144
1107.67,-84.155
1107.91,-85.500
1108.15,-84.411
1108.40,-81.788
1108.64,-87.042
1108.89,-86.022
1109.13,-87.531
1109.38,-83.788
1109.62,-84.994
1109.86,-87.044
1110.11,-85.128
1110.35,-86.320
1110.60,-84.772
1110.84,-85.763
1111.08,-83.188
1111.33,-83.421
1111.57,-85.425
1111.82,-82.978
1112.06,-85.697
1112.30,-84.642
1112.55,-84.626
1112.79,-85.731
1113.04,-82.795
1113.28,-85.804
1113.53,-84.422
1113.77,-85.826
1114.01,-84.793
1114.26,-86.784
1114.50,-83.934
1114.75,-84.811
1114.99,-84.592
1115.23,-82.988
1115.48,-86.876
1115.72,-85.739
1115.97,-84.544
1116.21,-84.108
1116.46,-83.857
1116.70,-84.100
1116.94,-87.203
1117.19,-85.816
1117.43,-83.197
1117.68,-85.576
1117.92,-84.438
1118.16,-84.911
1118.41,-85.679
1118.65,-84.858
1118.90,-85.225
1119.14,-84.684
1119.38,-84.036
1119.63,-84.997
1119.87,-82.464
1120.12,-84.171
1120.36,-81.985
1120.61,-85.510
1120.85,-83.840
1121.09,-86.798
1121.34,-86.338
1121.58,-83.327
1121.83,-84.026
1122.07,-85.010
1122.31,-86.572
1122.56,-86.652
1122.80,-84.706
1123.05,-81.551
1123.29,-84.552
1123.54,-83.011
1123.78,-82.790
1124.02,-85.996
1124.27,-83.838
1124.51,-87.524
1124.76,-85.348
1125.00,-86.051
1125.24,-85.511
1125.49,-87.006
1125.73,-86.211
1125.98,-83.703
1126.22,-87.232
1126.46,-85.441
1126.71,-86.699
1126.95,-83.056
1127.20,-83.081
1127.44,-84.366
1127.69,-84.849
1127.93,-86.635
1128.17,-83.920
1128.42,-82.397
1128.66,-84.359
1128.91,-83.094
1129.15,-84.886
1129.39,-84.630
1129.64,-83.797
1129.88,-86.557
1130.13,-85.867
1130.37,-84.527
1130.62,-81.846
1130.86,-79.955
1131.10,-78.470
1131.35,-78.573
1131.59,-84.201
1131.84,-83.409
1132.08,-86.992
1132.32,-85.377
1132.57,-85.145
1132.81,-88.347
1133.06,-84.730
1133.30,-86.005
1133.54,-82.696
1133.79,-84.546
1134.03,-85.333
1134.28,-84.410
1134.52,-85.384
1134.77,-85.468
1135.01,-85.505
1135.25,-86.947
1135.50,-86.032
1135.74,-85.043
1135.99,-84.692
1136.23,-85.783
1136.47,-85.916
1136.72,-87.333
1136.96,-86.530
1137.21,-86.529
1137.45,-85.264
1137.70,-82.485
1137.94,-85.160
1138.18,-88.221
1138.43,-86.874
1138.67,-85.926
1138.92,-86.697
1139.16,-83.893
1139.40,-85.269
1139.65,-86.146
1139.89,-85.680
1140.14,-87.435
1140.38,-84.611
1140.62,-89.386
1140.87,-84.586
1141.11,-85.972
1141.36,-84.836
1141.60,-85.391
1141.85,-85.112
1142.09,-84.757
1142.33,-86.267
1142.58,-84.762
1142.82,-85.615
1143.07,-87.439
1143.31,-86.472
1143.55,-84.939
1143.80,-83.054
1144.04,-85.163
1144.29,-85.843
1144.53,-84.105
1144.78,-84.412
1145.02,-83.595
1145.26,-86.356
1145.51,-86.276
1145.75,-83.007
1146.00,-88.239
1146.24,-83.626
1146.48,-84.272
1146.73,-86.429
1146.97,-82.895
1147.22,-83.185
1147.46,-87.633
1147.71,-84.920
1147.95,-85.279
1148.19,-84.518
1148.44,-84.819
1148.68,-84.564
1148.93,-87.449
1149.17,-88.067
1149.41,-85.256
1149.66,-84.028
1149.90,-85.013
1150.15,-84.032
1150.39,-86.473
1150.63,-85.429
1150.88,-86.687
1151.12,-87.356
1151.37,-84.715
1151.61,-85.514
1151.86,-84.224
1152.10,-85.932
1152.34,-86.594
1152.59,-85.691
1152.83,-85.646
1153.08,-86.897
1153.32,-87.859
1153.56,-85.238
1153.81,-82.975
1154.05,-82.672
1154.30,-86.894
1154.54,-84.788
1154.79,-85.955
1155.03,-84.881
1155.27,-84.628
1155.52,-83.276
1155.76,-87.114
1156.01,-85.143
1156.25,-84.831
1156.49,-82.349
1156.74,-82.615
1156.98,-86.483
1157.23,-85.516
1157.47,-82.031
1157.71,-84.146
1157.96,-86.145
1158.20,-83.358
1158.45,-84.109
1158.69,-86.421
1158.94,-88.866
1159.18,-88.337
1159.42,-85.759
1159.67,-85.548
1159.91,-82.477
1160.16,-82.877
1160.40,-85.530
1160.64,-84.318
1160.89,-86.095
1161.13,-86.617
1161.38,-85.990
1161.62,-87.847
1161.87,-83.925
1162.11,-83.893
1162.35,-84.259
1162.60,-86.765
1162.84,-88.155
1163.09,-84.780
1163.33,-86.311
1163.57,-86.585
1163.82,-85.030
1164.06,-85.482
1164.31,-86.538
1164.55,-84.852
1164.79,-83.965
1165.04,-84.579
1165.28,-86.124
1165.53,-84.487
1165.77,-83.513
1166.02,-83.550
1166.26,-86.759
1166.50,-83.905
1166.75,-84.736
1166.99,-84.473
1167.24,-84.767
1167.48,-83.756
1167.72,-84.912
1167.97,-86.190
1168.21,-83.298
1168.46,-84.944
1168.70,-86.818
1168.95,-86.622
1169.19,-85.032
1169.43,-88.499
1169.68,-84.777
1169.92,-86.951
1170.17,-87.501
1170.41,-85.358
1170.65,-88.051
1170.90,-87.453
1171.14,-87.812
1171.39,-87.654
1171.63,-86.457
1171.88,-84.706
1172.12,-83.203
1172.36,-83.851
1172.61,-83.615
1172.85,-84.351
1173.10,-86.970
1173.34,-84.317
1173.58,-85.249
1173.83,-86.948
1174.07,-85.937
1174.32,-88.293
1174.56,-87.360
1174.80,-86.154
1175.05,-84.297
1175.29,-89.094
1175.54,-87.764
1175.78,-86.969
1176.03,-86.986
1176.27,-87.480
1176.51,-86.410
1176.76,-87.044
1177.00,-89.276
1177.25,-86.434
1177.49,-86.234
1177.73,-86.668
1177.98,-84.109
1178.22,-85.771
1178.47,-84.862
1178.71,-84.198
1178.96,-84.943
1179.20,-85.529
1179.44,-84.673
1179.69,-84.072
1179.93,-83.460
1180.18,-83.823
1180.42,-85.904
1180.66,-83.381
1180.91,-86.998
1181.15,-88.254
1181.40,-82.391
1181.64,-84.220
1181.88,-84.898
1182.13,-85.581
1182.37,-86.186
1182.62,-84.834
1182.86,-84.929
1183.11,-86.935
1183.35,-86.831
1183.59,-84.870
1183.84,-85.942
1184.08,-86.174
1184.33,-87.440
1184.57,-84.950
1184.81,-85.366
1185.06,-84.376
1185.30,-84.803
1185.55,-86.980
1185.79,-85.438
1186.04,-86.368
1186.28,-84.019
1186.52,-87.465
1186.77,-84.125
1187.01,-84.649
1187.26,-85.928
1187.50,-84.779
1187.74,-84.555
1187.99,-83.084
1188.23,-83.673
1188.48,-85.286
1188.72,-86.684
1188.96,-87.307
1189.21,-86.524
1189.45,-85.935
1189.70,-83.841
1189.94,-85.124
1190.19,-87.161
1190.43,-85.980
1190.67,-86.259
1190.92,-83.664
1191.16,-86.849
1191.41,-86.442
1191.65,-84.413
1191.89,-84.282
1192.14,-87.803
1192.38,-86.922
1192.63,-83.172
1192.87,-83.265
1193.12,-83.910
1193.36,-86.703
1193.60,-84.920
1193.85,-84.472
1194.09,-88.573
1194.34,-88.053
1194.58,-83.556
1194.82,-83.295
1195.07,-84.700
1195.31,-85.847
1195.56,-84.591
1195.80,-83.123
1196.04,-84.480
1196.29,-84.713
1196.53,-86.684
1196.78,-85.480
1197.02,-87.599
1197.27,-83.637
1197.51,-85.081
1197.75,-82.772
1198.00,-84.559
1198.24,-85.720
1198.49,-85.010
1198.73,-85.597
1198.97,-84.968
1199.22,-83.204
1199.46,-87.305
1199.71,-84.202
1199.95,-87.409
1200.20,-85.776
1200.44,-86.662
1200.68,-85.855
1200.93,-85.293
1201.17,-84.229
1201.42,-84.793
1201.66,-85.301
1201.90,-84.662
1202.15,-82.598
1202.39,-85.071
1202.64,-82.603
1202.88,-84.208
1203.12,-85.088
1203.37,-85.341
1203.61,-86.216
1203.86,-84.654
1204.10,-83.440
1204.35,-85.414
1204.59,-83.382
1204.83,-83.219
1205.08,-84.926
1205.32,-84.396
1205.57,-86.873
1205.81,-85.825
1206.05,-84.391
1206.30,-84.242
1206.54,-82.432
1206.79,-83.674
1207.03,-82.615
1207.28,-86.955
1207.52,-83.096
1207.76,-84.005
1208.01,-83.617
1208.25,-87.746
1208.50,-84.195
1208.74,-84.709
1208.98,-86.097
1209.23,-86.275
1209.47,-84.195
1209.72,-84.431
1209.96,-84.411
1210.21,-85.947
1210.45,-85.035
1210.69,-83.904
1210.94,-85.743
1211.18,-86.337
1211.43,-83.061
1211.67,-86.655
1211.91,-84.203
1212.16,-84.615
1212.40,-82.827
1212.65,-84.284
1212.89,-83.871
1213.13,-85.857
1213.38,-85.776
1213.62,-86.718
1213.87,-84.775
1214.11,-82.966
1214.36,-82.506
1214.60,-82.797
1214.84,-82.568
1215.09,-83.662
1215.33,-83.940
1215.58,-87.745
1215.82,-84.795
1216.06,-83.619
1216.31,-83.544
1216.55,-84.706
1216.80,-84.810
1217.04,-84.880
1217.29,-83.983
1217.53,-84.028
1217.77,-84.868
1218.02,-83.804
1218.26,-84.622
1218.51,-84.431
1218.75,-83.411
1218.99,-85.873
1219.24,-86.004
1219.48,-83.895
1219.73,-87.722
1219.97,-86.206
1220.21,-84.027
1220.46,-83.615
1220.70,-85.150
1220.95,-85.310
1221.19,-85.091
1221.44,-83.527
1221.68,-85.023
1221.92,-84.402
1222.17,-82.385
1222.41,-84.889
1222.66,-84.354
1222.90,-85.268
1223.14,-84.914
1223.39,-84.118
1223.63,-82.983
1223.88,-85.425
1224.12,-81.962
1224.37,-84.438
1224.61,-84.061
1224.85,-83.219
1225.10,-82.050
1225.34,-83.647
1225.59,-84.816
1225.83,-85.731
1226.07,-86.471
1226.32,-85.324
1226.56,-84.684
1226.81,-81.342
1227.05,-84.972
1227.29,-84.222
1227.54,-85.077
1227.78,-85.627
1228.03,-85.007
1228.27,-84.053
1228.52,-83.078
1228.76,-81.644
1229.00,-84.905
1229.25,-83.231
1229.49,-84.516
1229.74,-83.408
1229.98,-84.233
1230.22,-84.598
1230.47,-82.837
1230.71,-85.085
1230.96,-84.101
1231.20,-84.431
1231.45,-82.299
1231.69,-82.280
1231.93,-84.846
1232.18,-83.909
1232.42,-82.654
1232.67,-87.224
1232.91,-88.062
1233.15,-83.048
1233.40,-83.550
1233.64,-83.092
1233.89,-85.439
1234.13,-84.387
1234.38,-82.643
1234.62,-84.924
1234.86,-83.504
1235.11,-83.075
1235.35,-82.436
1235.60,-84.685
1235.84,-86.109
1236.08,-84.150
1236.33,-83.306
1236.57,-85.482
1236.82,-84.298
1237.06,-82.528
1237.30,-83.543
1237.55,-82.882
1237.79,-87.020
1238.04,-85.859
1238.28,-88.657
1238.53,-87.044
1238.77,-83.989
1239.01,-83.149
1239.26,-81.300
1239.50,-84.756
1239.75,-83.210
1239.99,-83.986
1240.23,-82.262
1240.48,-82.627
1240.72,-84.745
1240.97,-84.138
1241.21,-82.842
1241.46,-85.344
1241.70,-83.987
1241.94,-82.279
1242.19,-85.155
1242.43,-84.170
1242.68,-85.061
1242.92,-84.494
1243.16,-84.180
1243.41,-82.977
1243.65,-83.689
1243.90,-82.036
1244.14,-81.472
1244.38,-85.167
1244.63,-84.064
1244.87,-83.059
1245.12,-85.204
1245.36,-82.047
1245.61,-82.421
1245.85,-83.062
1246.09,-84.415
1246.34,-83.827
1246.58,-83.423
1246.83,-82.798
1247.07,-82.565
1247.31,-82.703
1247.56,-81.941
1247.80,-82.682
1248.05,-81.604
1248.29,-84.500
1248.54,-81.252
1248.78,-82.597
1249.02,-81.947
1249.27,-84.496
1249.51,-83.723
1249.76,-82.768
1250.00,-80.976
1250.24,-84.264
1250.49,-83.295
1250.73,-83.541
1250.98,-83.035
1251.22,-83.834
1251.46,-85.736
1251.71,-83.371
1251.95,-83.975
1252.20,-82.633
1252.44,-82.876
1252.69,-84.582
1252.93,-84.775
1253.17,-84.131
1253.42,-82.013
1253.66,-84.606
1253.91,-83.308
1254.15,-83.673
1254.39,-84.761
1254.64,-84.480
1254.88,-83.259
1255.13,-84.506
1255.37,-83.287
1255.62,-84.858
1255.86,-83.572
1256.10,-86.260
1256.35,-85.356
1256.59,-83.143
1256.84,-84.141
1257.08,-81.881
1257.32,-82.919
1257.57,-82.184
1257.81,-82.420
1258.06,-82.544
1258.30,-83.679
1258.54,-84.448
1258.79,-86.212
1259.03,-83.465
1259.28,-82.118
1259.52,-80.617
1259.77,-83.334
1260.01,-83.907
1260.25,-80.772
1260.50,-81.634
1260.74,-84.095
1260.99,-85.061
1261.23,-82.712
1261.47,-81.286
1261.72,-83.852
1261.96,-84.546
1262.21,-84.895
1262.45,-83.620
1262.70,-83.539
1262.94,-82.056
1263.18,-86.025
1263.43,-83.727
1263.67,-82.060
1263.92,-82.368
1264.16,-82.777
1264.40,-83.354
1264.65,-83.811
1264.89,-83.669
1265.14,-84.034
1265.38,-83.250
1265.62,-84.141
1265.87,-84.557
1266.11,-81.484
1266.36,-81.943
1266.60,-83.577
1266.85,-81.989
1267.09,-81.180
1267.33,-83.774
1267.58,-84.296
1267.82,-81.588
1268.07,-81.373
1268.31,-82.661
1268.55,-80.942
1268.80,-82.918
1269.04,-84.039
1269.29,-80.392
1269.53,-81.508
1269.78,-81.408
1270.02,-80.795
1270.26,-83.299
1270.51,-81.982
1270.75,-81.302
1271.00,-83.469
1271.24,-82.341
1271.48,-81.445
1271.73,-80.962
1271.97,-81.967
1272.22,-82.804
1272.46,-81.725
1272.71,-82.753
1272.95,-82.909
1273.19,-83.311
1273.44,-82.724
1273.68,-82.938
1273.93,-81.748
1274.17,-81.720
1274.41,-81.711
1274.66,-81.479
1274.90,-81.228
1275.15,-80.676
1275.39,-82.322
1275.63,-82.773
1275.88,-84.568
1276.12,-82.134
1276.37,-82.113
1276.61,-83.111
1276.86,-81.809
1277.10,-82.871
1277.34,-81.740
1277.59,-81.845
1277.83,-83.257
1278.08,-83.451
1278.32,-82.451
1278.56,-80.422
1278.81,-81.849
1279.05,-81.837
1279.30,-83.454
1279.54,-78.868
1279.79,-79.570
1280.03,-81.021
1280.27,-81.522
1280.52,-82.999
1280.76,-81.193
1281.01,-82.799
1281.25,-85.460
1281.49,-78.746
1281.74,-82.554
1281.98,-82.746
1282.23,-84.021
1282.47,-82.287
1282.71,-80.876
1282.96,-81.398
1283.20,-81.761
1283.45,-81.762
1283.69,-82.255
1283.94,-81.241
1284.18,-82.628
1284.42,-82.643
1284.67,-83.086
1284.91,-83.007
1285.16,-83.789
1285.40,-80.568
1285.64,-82.765
1285.89,-82.969
1286.13,-80.808
1286.38,-81.416
1286.62,-81.992
1286.87,-81.260
1287.11,-79.134
1287.35,-82.667
1287.60,-81.295
1287.84,-83.044
1288.09,-80.931
1288.33,-81.413
1288.57,-80.709
1288.82,-81.796
1289.06,-81.444
1289.31,-80.786
1289.55,-80.265
1289.79,-82.554
1290.04,-80.666
1290.28,-83.217
1290.53,-83.500
1290.77,-79.124
1291.02,-82.680
1291.26,-82.443
1291.50,-84.505
1291.75,-83.686
1291.99,-78.481
1292.24,-81.350
1292.48,-82.162
1292.72,-80.388
1292.97,-79.023
1293.21,-79.989
1293.46,-79.509
1293.70,-81.255
1293.95,-82.560
1294.19,-81.306
1294.43,-82.021
1294.68,-78.772
1294.92,-80.387
1295.17,-81.867
1295.41,-81.362
1295.65,-80.050
1295.90,-81.676
1296.14,-80.253
1296.39,-81.075
1296.63,-80.523
1296.88,-79.942
1297.12,-82.849
1297.36,-84.544
1297.61,-83.060
1297.85,-79.527
1298.10,-80.771
1298.34,-79.104
1298.58,-80.459
1298.83,-82.297
1299.07,-82.207
1299.32,-81.573
1299.56,-82.303
1299.80,-81.079
1300.05,-78.506
1300.29,-82.007
1300.54,-79.097
1300.78,-79.722
1301.03,-80.593
1301.27,-80.542
1301.51,-79.781
1301.76,-82.011
1302.00,-81.231
1302.25,-80.882
1302.49,-78.594
1302.73,-81.930
1302.98,-78.809
1303.22,-79.571
1303.47,-78.681
1303.71,-80.692
1303.96,-79.922
1304.20,-78.618
1304.44,-79.899
1304.69,-79.223
1304.93,-81.010
1305.18,-80.356
1305.42,-83.038
1305.66,-80.304
1305.91,-83.746
1306.15,-81.334
1306.40,-81.580
1306.64,-81.527
1306.88,-80.138
1307.13,-81.094
1307.37,-79.587
1307.62,-78.850
1307.86,-79.119
1308.11,-80.914
1308.35,-81.670
1308.59,-79.969
1308.84,-79.714
1309.08,-78.240
1309.33,-79.498
1309.57,-81.021
1309.81,-81.128
1310.06,-80.922
1310.30,-81.610
1310.55,-79.578
1310.79,-79.917
1311.04,-78.204
1311.28,-80.544
1311.52,-80.996
1311.77,-80.298
1312.01,-80.833
1312.26,-78.794
1312.50,-79.373
1312.74,-80.172
1312.99,-78.643
1313.23,-78.513
1313.48,-77.536
1313.72,-80.178
1313.96,-79.443
1314.21,-78.264
1314.45,-78.630
1314.70,-81.590
1314.94,-81.312
1315.19,-77.442
1315.43,-78.976
1315.67,-80.318
1315.92,-77.412
1316.16,-79.272
1316.41,-78.875
1316.65,-80.484
1316.89,-80.702
1317.14,-79.328
1317.38,-80.238
1317.63,-79.784
1317.87,-81.484
1318.12,-78.225
1318.36,-82.762
1318.60,-77.732
1318.85,-78.691
