Frequency (Hz),FFT Magnitude (dB)
2002.44,-80.789
2002.93,-79.862
2003.42,-80.021
2003.91,-80.725
2004.39,-80.214
2004.88,-81.847
2005.37,-81.123
2005.86,-81.155
2006.35,-79.885
2006.84,-81.796
2007.32,-80.281
2007.81,-81.882
2008.30,-82.134
2008.79,-81.597
2009.28,-80.968
2009.77,-78.833
2010.25,-80.526
2010.74,-80.527
2011.23,-81.102
2011.72,-80.518
2012.21,-80.712
2012.70,-79.091
2013.18,-80.909
2013.67,-80.062
2014.16,-79.434
2014.65,-81.318
2015.14,-79.590
2015.62,-82.632
2016.11,-81.836
2016.60,-80.916
2017.09,-81.849
2017.58,-81.733
2018.07,-81.429
2018.55,-80.566
2019.04,-80.668
2019.53,-79.879
2020.02,-83.067
2020.51,-81.113
2021.00,-80.630
2021.48,-81.537
2021.97,-80.925
2022.46,-82.689
2022.95,-80.894
2023.44,-80.581
2023.93,-82.000
2024.41,-81.009
2024.90,-81.404
2025.39,-80.456
2025.88,-79.304
2026.37,-80.642
2026.86,-81.180
2027.34,-78.954
2027.83,-81.573
2028.32,-80.969
2028.81,-81.022
2029.30,-81.585
2029.79,-79.779
2030.27,-80.557
2030.76,-81.135
2031.25,-80.114
2031.74,-80.573
2032.23,-81.330
2032.71,-80.600
2033.20,-79.593
2033.69,-81.092
2034.18,-81.286
2034.67,-81.175
2035.16,-81.843
2035.64,-81.071
2036.13,-81.203
2036.62,-81.824
2037.11,-80.414
2037.60,-80.840
2038.09,-78.647
2038.57,-80.959
2039.06,-81.629
2039.55,-80.312
2040.04,-80.856
2040.53,-80.725
2041.02,-79.264
2041.50,-81.631
2041.99,-81.159
2042.48,-80.267
2042.97,-81.732
2043.46,-79.834
2043.95,-81.801
2044.43,-80.984
2044.92,-82.299
2045.41,-81.973
2045.90,-83.694
2046.39,-81.243
2046.88,-80.562
2047.36,-81.789
2047.85,-79.851
2048.34,-82.318
2048.83,-81.736
2049.32,-80.902
2049.80,-81.011
2050.29,-79.638
2050.78,-79.813
2051.27,-81.052
2051.76,-81.419
2052.25,-80.065
2052.73,-79.568
2053.22,-81.450
2053.71,-81.553
2054.20,-81.607
2054.69,-81.742
2055.18,-79.671
2055.66,-79.896
2056.15,-82.181
2056.64,-79.494
2057.13,-80.293
2057.62,-80.515
2058.11,-79.023
2058.59,-79.100
2059.08,-79.934
2059.57,-80.999
2060.06,-82.108
2060.55,-80.705
2061.04,-79.401
2061.52,-78.578
2062.01,-79.951
2062.50,-82.452
2062.99,-81.261
2063.48,-81.965
2063.96,-79.989
2064.45,-79.797
2064.94,-79.932
2065.43,-81.026
2065.92,-80.491
2066.41,-81.569
2066.89,-80.753
2067.38,-80.902
2067.87,-80.733
2068.36,-81.345
2068.85,-79.964
2069.34,-80.475
2069.82,-80.746
2070.31,-78.841
2070.80,-77.651
2071.29,-79.572
2071.78,-79.660
2072.27,-78.852
2072.75,-79.370
2073.24,-80.570
2073.73,-79.798
2074.22,-80.379
2074.71,-80.816
2075.20,-80.137
2075.68,-81.687
2076.17,-80.533
2076.66,-80.090
2077.15,-79.601
2077.64,-80.433
2078.12,-81.033
2078.61,-81.712
2079.10,-80.333
2079.59,-79.136
2080.08,-80.717
2080.57,-80.171
2081.05,-80.604
2081.54,-80.438
2082.03,-81.035
2082.52,-80.987
2083.01,-80.978
2083.50,-80.805
2083.98,-82.699
2084.47,-80.372
2084.96,-81.222
2085.45,-78.935
2085.94,-81.430
2086.43,-80.073
2086.91,-80.990
2087.40,-81.043
2087.89,-81.586
2088.38,-80.443
2088.87,-80.292
2089.36,-80.941
2089.84,-80.008
2090.33,-78.602
2090.82,-79.765
2091.31,-79.597
2091.80,-79.733
2092.29,-78.185
2092.77,-77.769
2093.26,-79.842
2093.75,-80.738
2094.24,-79.995
2094.73,-80.270
2095.21,-77.330
2095.70,-81.003
2096.19,-78.323
2096.68,-80.130
2097.17,-79.539
2097.66,-78.858
2098.14,-79.421
2098.63,-80.410
2099.12,-81.146
2099.61,-83.110
2100.10,-81.046
2100.59,-80.659
2101.07,-81.988
2101.56,-81.233
2102.05,-81.987
2102.54,-81.314
2103.03,-79.534
2103.52,-79.876
2104.00,-81.870
2104.49,-78.451
2104.98,-78.968
2105.47,-79.418
2105.96,-79.597
2106.45,-80.607
2106.93,-80.223
2107.42,-79.353
2107.91,-79.553
2108.40,-79.661
2108.89,-80.103
2109.38,-81.454
2109.86,-80.328
2110.35,-81.538
2110.84,-79.387
2111.33,-78.381
2111.82,-81.413
2112.30,-80.177
2112.79,-80.036
2113.28,-80.363
2113.77,-80.120
2114.26,-80.959
2114.75,-81.070
2115.23,-80.305
2115.72,-78.713
2116.21,-78.513
2116.70,-77.831
2117.19,-80.667
2117.68,-78.640
2118.16,-79.089
2118.65,-80.792
2119.14,-80.411
2119.63,-80.490
2120.12,-80.276
2120.61,-80.178
2121.09,-80.880
2121.58,-79.154
2122.07,-80.905
2122.56,-79.991
2123.05,-78.823
2123.54,-78.712
2124.02,-79.671
2124.51,-80.062
2125.00,-79.867
2125.49,-80.249
2125.98,-78.454
2126.46,-80.516
2126.95,-80.570
2127.44,-81.199
2127.93,-79.484
2128.42,-79.782
2128.91,-78.641
2129.39,-79.225
2129.88,-79.455
2130.37,-79.507
2130.86,-78.551
2131.35,-79.853
2131.84,-78.695
2132.32,-80.188
2132.81,-77.886
2133.30,-78.590
2133.79,-80.098
2134.28,-78.397
2134.77,-79.407
2135.25,-77.972
2135.74,-79.001
2136.23,-79.774
2136.72,-78.998
2137.21,-79.229
2137.70,-80.123
2138.18,-78.975
2138.67,-79.850
2139.16,-80.154
2139.65,-79.333
2140.14,-79.845
2140.62,-80.141
2141.11,-78.963
2141.60,-78.961
2142.09,-78.563
2142.58,-79.255
2143.07,-79.190
2143.55,-78.639
2144.04,-79.806
2144.53,-80.337
2145.02,-80.637
2145.51,-78.813
2146.00,-79.481
2146.48,-79.555
2146.97,-79.189
2147.46,-79.766
2147.95,-79.158
2148.44,-78.127
2148.93,-79.466
2149.41,-77.760
2149.90,-80.060
2150.39,-78.972
2150.88,-79.691
2151.37,-78.452
2151.86,-78.949
2152.34,-77.875
2152.83,-77.823
2153.32,-78.672
2153.81,-77.992
2154.30,-79.648
2154.79,-79.316
2155.27,-78.940
2155.76,-78.858
2156.25,-78.573
2156.74,-79.115
2157.23,-79.290
2157.71,-78.636
2158.20,-78.348
2158.69,-78.792
2159.18,-78.867
2159.67,-79.607
2160.16,-78.361
2160.64,-78.500
2161.13,-79.234
2161.62,-78.946
2162.11,-76.936
2162.60,-77.178
2163.09,-79.677
2163.57,-79.453
2164.06,-79.452
2164.55,-79.129
2165.04,-79.668
2165.53,-79.050
2166.02,-78.608
2166.50,-78.053
2166.99,-78.144
2167.48,-77.644
2167.97,-79.312
2168.46,-77.243
2168.95,-78.080
2169.43,-76.295
2169.92,-78.788
2170.41,-80.379
2170.90,-79.500
2171.39,-77.442
2171.88,-76.822
2172.36,-79.860
2172.85,-78.404
2173.34,-78.923
2173.83,-76.720
2174.32,-79.352
2174.80,-78.596
2175.29,-79.076
2175.78,-78.008
2176.27,-78.972
2176.76,-78.217
2177.25,-78.434
2177.73,-78.315
2178.22,-77.145
2178.71,-76.198
2179.20,-78.855
2179.69,-76.966
2180.18,-77.899
2180.66,-77.475
2181.15,-78.964
2181.64,-77.722
2182.13,-78.381
2182.62,-77.082
2183.11,-79.084
2183.59,-78.265
2184.08,-77.764
2184.57,-77.301
2185.06,-79.796
2185.55,-77.683
2186.04,-77.276
2186.52,-76.430
2187.01,-77.661
2187.50,-76.660
2187.99,-75.814
2188.48,-74.870
2188.96,-77.469
2189.45,-77.289
2189.94,-77.040
2190.43,-79.312
2190.92,-77.320
2191.41,-78.658
2191.89,-77.229
2192.38,-80.040
2192.87,-79.296
2193.36,-78.666
2193.85,-77.662
2194.34,-76.473
2194.82,-78.522
2195.31,-79.036
2195.80,-78.695
2196.29,-77.459
2196.78,-77.653
2197.27,-78.839
2197.75,-77.677
2198.24,-77.912
2198.73,-78.969
2199.22,-76.059
2199.71,-77.275
2200.20,-75.307
2200.68,-77.746
2201.17,-78.890
2201.66,-77.535
2202.15,-75.605
2202.64,-77.769
2203.12,-76.197
2203.61,-75.443
2204.10,-76.719
2204.59,-76.334
2205.08,-76.448
2205.57,-76.419
2206.05,-77.440
2206.54,-77.071
2207.03,-77.371
2207.52,-78.780
2208.01,-77.012
2208.50,-77.491
2208.98,-78.220
2209.47,-77.807
2209.96,-78.179
2210.45,-77.379
2210.94,-75.368
2211.43,-75.814
2211.91,-75.966
2212.40,-77.767
2212.89,-76.549
2213.38,-75.052
2213.87,-76.397
2214.36,-76.829
2214.84,-77.300
2215.33,-77.786
2215.82,-77.645
2216.31,-75.593
2216.80,-76.320
2217.29,-76.201
2217.77,-75.687
2218.26,-77.231
2218.75,-78.583
2219.24,-75.617
2219.73,-77.177
2220.21,-76.038
2220.70,-75.715
2221.19,-76.812
2221.68,-75.509
2222.17,-74.169
2222.66,-77.052
2223.14,-76.684
2223.63,-76.914
2224.12,-76.671
2224.61,-75.452
2225.10,-77.269
2225.59,-76.926
2226.07,-75.312
2226.56,-76.337
2227.05,-75.093
2227.54,-75.844
2228.03,-75.249
2228.52,-73.938
2229.00,-74.631
2229.49,-75.908
2229.98,-75.544
2230.47,-74.403
2230.96,-76.568
2231.45,-75.747
2231.93,-76.014
2232.42,-74.396
2232.91,-74.857
2233.40,-74.485
2233.89,-75.870
2234.38,-76.224
2234.86,-74.313
2235.35,-75.202
2235.84,-75.848
2236.33,-76.316
2236.82,-73.263
2237.30,-75.298
2237.79,-73.972
2238.28,-74.240
2238.77,-74.204
2239.26,-75.822
2239.75,-75.277
2240.23,-72.614
2240.72,-74.608
2241.21,-73.656
2241.70,-74.522
2242.19,-74.642
2242.68,-74.913
2243.16,-73.920
2243.65,-74.030
2244.14,-73.515
2244.63,-75.149
2245.12,-74.249
2245.61,-73.479
2246.09,-76.084
2246.58,-74.564
2247.07,-74.583
2247.56,-74.540
2248.05,-74.746
2248.54,-74.183
2249.02,-73.418
2249.51,-74.706
2250.00,-74.541
2250.49,-72.596
2250.98,-73.781
2251.46,-73.366
2251.95,-73.327
2252.44,-73.982
2252.93,-73.062
2253.42,-73.822
2253.91,-75.624
2254.39,-72.729
2254.88,-72.397
2255.37,-75.000
2255.86,-75.107
2256.35,-73.665
2256.84,-74.201
2257.32,-72.754
2257.81,-72.163
2258.30,-72.638
2258.79,-73.031
2259.28,-72.467
2259.77,-72.491
2260.25,-71.494
2260.74,-72.400
2261.23,-72.252
2261.72,-73.570
2262.21,-73.036
2262.70,-71.380
2263.18,-73.182
2263.67,-73.078
2264.16,-72.362
2264.65,-70.632
2265.14,-72.881
2265.62,-71.948
2266.11,-73.301
2266.60,-71.396
2267.09,-72.471
2267.58,-72.044
2268.07,-71.986
2268.55,-73.327
2269.04,-73.776
2269.53,-72.265
2270.02,-72.901
2270.51,-73.517
2271.00,-73.779
2271.48,-71.468
2271.97,-72.447
2272.46,-72.770
2272.95,-72.407
2273.44,-73.647
2273.93,-72.348
2274.41,-72.066
2274.90,-72.300
2275.39,-70.844
2275.88,-70.709
2276.37,-68.916
2276.86,-70.790
2277.34,-70.778
2277.83,-70.997
2278.32,-70.042
2278.81,-70.594
2279.30,-70.822
2279.79,-71.847
2280.27,-70.279
2280.76,-69.568
2281.25,-71.540
2281.74,-71.736
2282.23,-71.849
2282.71,-71.726
2283.20,-71.127
2283.69,-70.827
2284.18,-71.007
2284.67,-70.146
2285.16,-71.891
2285.64,-71.177
2286.13,-71.031
2286.62,-70.045
2287.11,-71.913
2287.60,-71.862
2288.09,-72.083
2288.57,-70.909
2289.06,-69.400
2289.55,-70.314
2290.04,-69.943
2290.53,-71.521
2291.02,-70.111
2291.50,-70.101
2291.99,-70.476
2292.48,-70.344
2292.97,-69.477
2293.46,-69.406
2293.95,-69.993
2294.43,-69.836
2294.92,-68.863
2295.41,-68.735
2295.90,-68.640
2296.39,-67.820
2296.88,-68.269
2297.36,-69.887
2297.85,-69.345
2298.34,-68.411
2298.83,-68.815
2299.32,-69.359
2299.80,-70.117
2300.29,-68.005
2300.78,-68.091
2301.27,-69.532
2301.76,-70.929
2302.25,-69.088
2302.73,-69.461
2303.22,-68.194
2303.71,-67.839
2304.20,-68.032
2304.69,-68.153
2305.18,-66.775
2305.66,-67.300
2306.15,-66.980
2306.64,-69.340
2307.13,-67.033
2307.62,-68.488
2308.11,-67.202
2308.59,-66.830
2309.08,-66.204
2309.57,-66.081
2310.06,-68.202
2310.55,-67.680
2311.04,-66.912
2311.52,-67.612
2312.01,-66.375
2312.50,-67.991
2312.99,-65.822
2313.48,-66.964
2313.96,-66.533
2314.45,-68.422
2314.94,-66.271
2315.43,-66.545
2315.92,-66.885
2316.41,-66.962
2316.89,-66.072
2317.38,-66.593
2317.87,-66.205
2318.36,-65.741
2318.85,-65.991
2319.34,-64.758
2319.82,-63.925
2320.31,-65.152
2320.80,-65.351
2321.29,-65.158
2321.78,-67.084
2322.27,-65.603
2322.75,-67.139
2323.24,-64.617
2323.73,-65.115
2324.22,-63.913
2324.71,-65.460
2325.20,-63.997
2325.68,-65.517
2326.17,-64.418
2326.66,-65.715
2327.15,-64.283
2327.64,-65.472
2328.12,-64.310
2328.61,-64.372
2329.10,-63.766
2329.59,-64.742
2330.08,-63.190
2330.57,-64.786
2331.05,-62.080
2331.54,-62.383
2332.03,-63.836
2332.52,-64.788
2333.01,-63.653
2333.50,-63.149
2333.98,-64.899
2334.47,-64.070
2334.96,-62.872
2335.45,-63.057
2335.94,-62.066
2336.43,-62.002
2336.91,-63.531
2337.40,-61.001
2337.89,-63.518
2338.38,-62.812
2338.87,-63.964
2339.36,-62.074
2339.84,-62.663
2340.33,-62.643
2340.82,-61.858
2341.31,-60.740
2341.80,-61.712
2342.29,-63.224
2342.77,-61.643
2343.26,-62.364
2343.75,-61.067
2344.24,-62.377
2344.73,-62.472
2345.21,-63.333
2345.70,-62.057
2346.19,-61.404
2346.68,-60.977
2347.17,-60.231
2347.66,-60.714
2348.14,-60.174
2348.63,-61.879
2349.12,-59.639
2349.61,-60.423
2350.10,-59.962
2350.59,-60.745
2351.07,-59.423
2351.56,-61.076
2352.05,-59.851
2352.54,-59.985
2353.03,-61.583
2353.52,-61.586
2354.00,-61.419
2354.49,-61.550
2354.98,-61.478
2355.47,-59.919
2355.96,-60.446
2356.45,-60.874
2356.93,-60.191
2357.42,-60.972
2357.91,-61.790
2358.40,-59.389
2358.89,-61.188
2359.38,-60.517
2359.86,-60.413
2360.35,-60.262
2360.84,-60.893
2361.33,-61.244
2361.82,-58.612
2362.30,-61.638
2362.79,-61.510
2363.28,-61.603
2363.77,-60.538
2364.26,-59.412
2364.75,-60.429
2365.23,-61.297
2365.72,-60.500
2366.21,-59.236
2366.70,-61.149
2367.19,-59.957
2367.68,-62.218
2368.16,-61.141
2368.65,-61.649
2369.14,-60.924
2369.63,-61.486
2370.12,-60.336
2370.61,-59.831
2371.09,-60.927
2371.58,-60.595
2372.07,-60.678
2372.56,-61.470
2373.05,-59.583
2373.54,-59.936
2374.02,-62.435
2374.51,-62.128
2375.00,-61.980
2375.49,-61.481
2375.98,-62.047
2376.46,-62.538
2376.95,-61.016
2377.44,-61.809
2377.93,-63.044
2378.42,-63.160
2378.91,-61.521
2379.39,-61.200
2379.88,-61.468
2380.37,-63.027
2380.86,-62.809
2381.35,-63.554
2381.84,-62.421
2382.32,-63.438
2382.81,-63.048
2383.30,-62.866
2383.79,-63.450
2384.28,-62.705
2384.77,-62.743
2385.25,-63.072
2385.74,-63.648
2386.23,-63.175
2386.72,-63.650
2387.21,-63.409
2387.70,-64.251
2388.18,-65.189
2388.67,-64.441
2389.16,-64.284
2389.65,-65.150
2390.14,-63.046
2390.62,-62.665
2391.11,-64.826
2391.60,-63.077
2392.09,-65.881
2392.58,-64.797
2393.07,-63.862
2393.55,-64.804
2394.04,-64.892
2394.53,-62.604
2395.02,-65.364
2395.51,-64.279
2396.00,-65.592
2396.48,-65.170
2396.97,-65.768
2397.46,-65.796
2397.95,-64.236
2398.44,-65.889
2398.93,-65.879
2399.41,-66.397
2399.90,-65.287
2400.39,-63.226
2400.88,-66.409
2401.37,-64.598
2401.86,-64.342
2402.34,-64.172
2402.83,-65.614
2403.32,-65.156
2403.81,-65.570
2404.30,-66.292
2404.79,-66.762
2405.27,-65.109
2405.76,-66.022
2406.25,-65.040
2406.74,-64.510
2407.23,-66.568
2407.71,-67.149
2408.20,-65.989
2408.69,-65.472
2409.18,-67.901
2409.67,-66.661
2410.16,-66.000
2410.64,-66.694
2411.13,-65.190
2411.62,-65.976
2412.11,-66.622
2412.60,-66.953
2413.09,-67.644
2413.57,-68.327
2414.06,-67.424
2414.55,-67.025
2415.04,-68.251
2415.53,-69.865
2416.02,-68.634
2416.50,-66.017
2416.99,-67.244
2417.48,-66.866
2417.97,-68.680
2418.46,-69.777
2418.95,-67.876
2419.43,-67.077
2419.92,-68.240
2420.41,-66.776
2420.90,-67.518
2421.39,-67.688
2421.88,-68.003
2422.36,-67.448
2422.85,-67.046
2423.34,-65.993
2423.83,-68.102
2424.32,-66.475
2424.80,-67.216
2425.29,-67.718
2425.78,-67.276
2426.27,-66.364
2426.76,-68.280
2427.25,-70.139
2427.73,-69.102
2428.22,-69.107
2428.71,-69.534
2429.20,-69.461
2429.69,-68.511
2430.18,-67.815
2430.66,-70.134
2431.15,-69.893
2431.64,-69.822
2432.13,-68.932
2432.62,-69.084
2433.11,-70.346
2433.59,-70.144
2434.08,-68.095
2434.57,-68.094
2435.06,-69.051
2435.55,-67.617
2436.04,-68.470
2436.52,-68.152
2437.01,-68.874
2437.50,-68.068
2437.99,-69.085
2438.48,-69.314
2438.96,-68.422
2439.45,-69.671
2439.94,-69.670
2440.43,-70.439
2440.92,-68.412
2441.41,-67.959
2441.89,-69.685
2442.38,-68.432
2442.87,-69.548
2443.36,-70.713
2443.85,-70.049
2444.34,-70.924
2444.82,-70.161
2445.31,-69.964
2445.80,-69.091
2446.29,-69.503
2446.78,-69.908
2447.27,-69.244
2447.75,-69.843
2448.24,-70.068
2448.73,-68.548
2449.22,-70.973
2449.71,-69.444
2450.20,-69.136
2450.68,-68.619
2451.17,-69.447
2451.66,-69.201
2452.15,-69.239
2452.64,-70.137
2453.12,-70.374
2453.61,-69.764
2454.10,-68.916
2454.59,-69.716
2455.08,-69.927
2455.57,-69.807
2456.05,-70.004
2456.54,-70.086
2457.03,-70.965
2457.52,-71.112
2458.01,-69.853
2458.50,-71.365
2458.98,-72.448
2459.47,-70.352
2459.96,-69.834
2460.45,-69.401
2460.94,-68.680
2461.43,-71.406
2461.91,-71.448
2462.40,-70.713
2462.89,-70.459
2463.38,-68.818
2463.87,-69.507
2464.36,-70.480
2464.84,-69.736
2465.33,-71.336
2465.82,-71.109
2466.31,-72.906
2466.80,-72.579
2467.29,-69.713
2467.77,-70.509
2468.26,-70.892
2468.75,-70.524
2469.24,-70.086
2469.73,-71.149
2470.21,-70.871
2470.70,-73.071
2471.19,-72.830
2471.68,-72.337
2472.17,-70.728
2472.66,-72.030
2473.14,-71.295
2473.63,-71.590
2474.12,-72.665
2474.61,-70.745
2475.10,-72.384
2475.59,-71.957
2476.07,-70.607
2476.56,-72.740
2477.05,-71.142
2477.54,-73.618
2478.03,-71.798
2478.52,-72.170
2479.00,-71.339
2479.49,-70.105
2479.98,-72.328
2480.47,-72.053
2480.96,-71.424
2481.45,-71.753
2481.93,-72.142
2482.42,-73.140
2482.91,-72.338
2483.40,-72.033
2483.89,-71.192
2484.38,-72.811
2484.86,-71.971
2485.35,-71.947
2485.84,-72.861
2486.33,-71.684
2486.82,-72.207
2487.30,-72.153
2487.79,-73.896
2488.28,-71.676
2488.77,-73.158
2489.26,-72.148
2489.75,-72.268
2490.23,-72.346
2490.72,-72.305
2491.21,-72.267
2491.70,-72.329
2492.19,-70.841
2492.68,-73.498
2493.16,-70.984
2493.65,-74.825
2494.14,-72.631
2494.63,-72.693
2495.12,-71.537
2495.61,-70.866
2496.09,-72.830
2496.58,-71.644
2497.07,-72.436
2497.56,-71.544
2498.05,-72.459
2498.54,-73.406
2499.02,-74.270
2499.51,-72.594
2500.00,-71.797
2500.49,-71.740
2500.98,-72.660
2501.46,-72.707
2501.95,-72.860
2502.44,-73.012
2502.93,-72.802
2503.42,-72.933
2503.91,-73.412
2504.39,-74.298
2504.88,-72.078
2505.37,-73.038
2505.86,-72.998
2506.35,-74.726
2506.84,-72.868
2507.32,-73.991
2507.81,-73.028
2508.30,-73.280
2508.79,-73.453
2509.28,-73.510
2509.77,-74.741
2510.25,-72.491
2510.74,-73.717
2511.23,-73.228
2511.72,-71.526
2512.21,-74.963
2512.70,-73.426
2513.18,-74.921
2513.67,-75.169
2514.16,-72.299
2514.65,-72.565
2515.14,-71.690
2515.62,-74.299
2516.11,-72.727
2516.60,-71.795
2517.09,-72.555
2517.58,-73.458
2518.07,-74.665
2518.55,-74.086
2519.04,-75.463
2519.53,-73.867
2520.02,-73.784
2520.51,-73.140
2521.00,-72.154
2521.48,-73.786
2521.97,-73.687
2522.46,-72.060
2522.95,-75.144
2523.44,-74.198
2523.93,-72.854
2524.41,-71.267
2524.90,-74.343
2525.39,-74.839
2525.88,-73.463
2526.37,-71.930
2526.86,-70.985
2527.34,-72.000
2527.83,-72.044
2528.32,-72.617
2528.81,-71.996
2529.30,-72.676
2529.79,-74.702
2530.27,-73.362
2530.76,-73.082
2531.25,-72.606
2531.74,-73.082
2532.23,-74.070
2532.71,-73.393
2533.20,-73.722
2533.69,-73.063
2534.18,-73.666
2534.67,-73.180
2535.16,-73.734
2535.64,-74.127
2536.13,-74.612
2536.62,-74.977
2537.11,-73.314
2537.60,-75.076
2538.09,-74.634
2538.57,-73.179
2539.06,-73.437
2539.55,-74.572
2540.04,-73.363
2540.53,-74.209
2541.02,-72.337
2541.50,-73.819
2541.99,-73.728
2542.48,-73.033
2542.97,-75.499
2543.46,-74.062
2543.95,-73.552
2544.43,-73.819
2544.92,-74.048
2545.41,-74.199
2545.90,-74.992
2546.39,-74.934
2546.88,-72.811
2547.36,-74.415
2547.85,-74.815
2548.34,-75.398
2548.83,-74.861
2549.32,-72.370
2549.80,-71.267
2550.29,-71.809
2550.78,-72.702
2551.27,-73.445
2551.76,-73.619
2552.25,-72.808
2552.73,-73.427
2553.22,-74.550
2553.71,-74.373
2554.20,-73.731
2554.69,-72.820
2555.18,-73.751
2555.66,-74.713
2556.15,-72.445
2556.64,-72.723
2557.13,-72.712
2557.62,-72.174
2558.11,-72.098
2558.59,-73.194
2559.08,-75.291
2559.57,-70.934
2560.06,-73.231
2560.55,-72.429
2561.04,-73.725
2561.52,-74.624
2562.01,-73.333
2562.50,-74.793
2562.99,-72.710
2563.48,-73.868
2563.96,-74.530
2564.45,-71.865
2564.94,-73.204
2565.43,-73.771
2565.92,-72.797
2566.41,-74.278
2566.89,-75.044
2567.38,-73.606
2567.87,-73.717
2568.36,-74.042
2568.85,-74.948
2569.34,-73.580
2569.82,-71.100
2570.31,-72.562
2570.80,-73.407
2571.29,-74.483
2571.78,-73.377
2572.27,-73.151
2572.75,-72.565
2573.24,-72.647
2573.73,-74.069
2574.22,-73.642
2574.71,-74.709
2575.20,-74.006
2575.68,-74.996
2576.17,-74.796
2576.66,-74.040
2577.15,-73.630
2577.64,-73.819
2578.12,-74.321
2578.61,-73.447
2579.10,-72.587
2579.59,-72.816
2580.08,-73.869
2580.57,-72.682
2581.05,-75.144
2581.54,-71.655
2582.03,-73.648
2582.52,-72.613
2583.01,-73.652
2583.50,-74.186
2583.98,-74.303
2584.47,-73.862
2584.96,-74.213
2585.45,-73.692
2585.94,-74.120
2586.43,-74.961
2586.91,-73.884
2587.40,-73.604
2587.89,-72.677
2588.38,-72.261
2588.87,-75.011
2589.36,-74.772
2589.84,-73.212
2590.33,-73.808
2590.82,-73.524
2591.31,-73.447
2591.80,-74.809
2592.29,-73.999
2592.77,-72.992
2593.26,-71.935
2593.75,-74.624
2594.24,-74.972
2594.73,-72.903
2595.21,-74.831
2595.70,-73.299
2596.19,-72.453
2596.68,-74.803
2597.17,-71.827
2597.66,-73.576
2598.14,-71.829
2598.63,-74.106
2599.12,-73.177
2599.61,-73.017
2600.10,-72.656
2600.59,-73.814
2601.07,-74.587
2601.56,-74.624
2602.05,-72.631
2602.54,-75.543
2603.03,-73.808
2603.52,-73.396
2604.00,-75.623
2604.49,-72.983
2604.98,-72.472
2605.47,-73.191
2605.96,-74.248
2606.45,-73.869
2606.93,-74.021
2607.42,-74.503
2607.91,-75.051
2608.40,-73.841
2608.89,-72.059
2609.38,-72.428
2609.86,-73.045
2610.35,-75.840
2610.84,-72.930
2611.33,-73.542
2611.82,-74.748
2612.30,-73.669
2612.79,-74.257
2613.28,-74.109
2613.77,-72.908
2614.26,-73.307
2614.75,-73.074
2615.23,-73.195
2615.72,-72.333
2616.21,-73.105
2616.70,-73.438
2617.19,-74.934
2617.68,-76.002
2618.16,-74.032
2618.65,-73.746
2619.14,-72.560
2619.63,-73.621
2620.12,-73.035
2620.61,-73.252
2621.09,-75.214
2621.58,-74.173
2622.07,-73.662
2622.56,-73.133
2623.05,-72.253
2623.54,-73.389
2624.02,-72.822
2624.51,-73.165
2625.00,-73.102
2625.49,-72.161
2625.98,-74.068
2626.46,-73.058
2626.95,-71.752
2627.44,-73.554
2627.93,-72.803
2628.42,-74.061
2628.91,-73.439
2629.39,-74.539
2629.88,-73.131
2630.37,-73.239
2630.86,-73.440
2631.35,-74.035
2631.84,-74.861
2632.32,-74.210
2632.81,-72.456
2633.30,-72.212
2633.79,-72.873
2634.28,-74.064
2634.77,-73.934
2635.25,-73.336
2635.74,-72.253
2636.23,-74.888
2636.72,-73.926
2637.21,-71.580
2637.70,-72.928
2638.18,-73.189
2638.67,-73.317
2639.16,-73.802
2639.65,-73.508
2640.14,-74.337
2640.62,-72.982
2641.11,-72.776
2641.60,-73.997
2642.09,-73.353
2642.58,-73.433
2643.07,-73.851
2643.55,-72.973
2644.04,-72.330
2644.53,-72.500
2645.02,-74.345
2645.51,-73.748
2646.00,-73.061
2646.48,-75.598
2646.97,-74.669
2647.46,-74.031
2647.95,-71.682
2648.44,-73.214
2648.93,-73.459
2649.41,-72.751
2649.90,-73.976
2650.39,-74.099
2650.88,-73.946
2651.37,-74.463
2651.86,-72.535
2652.34,-72.267
2652.83,-72.378
2653.32,-71.768
2653.81,-72.902
2654.30,-71.427
2654.79,-71.941
2655.27,-72.555
2655.76,-72.305
2656.25,-74.091
2656.74,-75.130
2657.23,-73.911
2657.71,-74.196
2658.20,-72.931
2658.69,-73.166
2659.18,-73.841
2659.67,-73.436
2660.16,-72.504
2660.64,-71.451
2661.13,-73.980
2661.62,-71.976
2662.11,-72.127
2662.60,-73.208
2663.09,-73.067
2663.57,-72.685
2664.06,-72.971
2664.55,-72.092
2665.04,-70.976
2665.53,-73.920
2666.02,-72.748
2666.50,-72.063
2666.99,-72.008
2667.48,-71.324
2667.97,-71.366
2668.46,-72.424
2668.95,-72.883
2669.43,-72.408
2669.92,-71.035
2670.41,-71.964
2670.90,-73.312
2671.39,-72.489
2671.88,-72.216
2672.36,-71.830
2672.85,-73.738
2673.34,-72.838
2673.83,-73.140
2674.32,-73.005
2674.80,-71.338
2675.29,-71.456
2675.78,-74.288
2676.27,-74.525
2676.76,-71.902
2677.25,-74.454
2677.73,-71.916
2678.22,-72.459
2678.71,-71.338
2679.20,-70.564
2679.69,-71.829
2680.18,-72.001
2680.66,-70.953
2681.15,-72.831
2681.64,-74.407
2682.13,-72.969
2682.62,-73.341
2683.11,-71.834
2683.59,-72.979
2684.08,-71.792
