Frequency (Hz),FFT Magnitude (dB)
1459.96,-58.158
1460.94,-58.112
1461.91,-57.046
1462.89,-56.498
1463.87,-56.777
1464.84,-56.071
1465.82,-58.388
1466.80,-57.420
1467.77,-56.190
1468.75,-56.524
1469.73,-57.409
1470.70,-57.273
1471.68,-57.024
1472.66,-57.981
1473.63,-56.273
1474.61,-56.146
1475.59,-56.061
1476.56,-55.399
1477.54,-56.531
1478.52,-55.539
1479.49,-55.964
1480.47,-54.977
1481.45,-55.831
1482.42,-57.460
1483.40,-54.904
1484.38,-55.497
1485.35,-55.882
1486.33,-56.103
1487.30,-56.384
1488.28,-55.449
1489.26,-54.405
1490.23,-53.513
1491.21,-54.894
1492.19,-54.522
1493.16,-54.749
1494.14,-54.683
1495.12,-53.996
1496.09,-54.681
1497.07,-54.341
1498.05,-54.166
1499.02,-53.186
1500.00,-53.052
1500.98,-52.660
1501.95,-54.015
1502.93,-53.067
1503.91,-52.611
1504.88,-52.971
1505.86,-52.451
1506.84,-51.336
1507.81,-52.013
1508.79,-51.237
1509.77,-52.089
1510.74,-51.932
1511.72,-51.293
1512.70,-51.661
1513.67,-49.795
1514.65,-52.170
1515.62,-49.966
1516.60,-51.046
1517.58,-48.948
1518.55,-49.558
1519.53,-47.973
1520.51,-48.393
1521.48,-48.510
1522.46,-47.867
1523.44,-46.846
1524.41,-48.947
1525.39,-48.415
1526.37,-47.711
1527.34,-46.435
1528.32,-46.640
1529.30,-46.159
1530.27,-45.826
1531.25,-45.988
1532.23,-45.726
1533.20,-46.117
1534.18,-44.721
1535.16,-44.021
1536.13,-44.035
1537.11,-43.486
1538.09,-42.354
1539.06,-42.993
1540.04,-42.704
1541.02,-41.027
1541.99,-41.353
1542.97,-42.484
1543.95,-40.906
1544.92,-41.432
1545.90,-40.522
1546.88,-40.433
1547.85,-41.388
1548.83,-41.599
1549.80,-41.528
1550.78,-41.781
1551.76,-42.275
1552.73,-42.409
1553.71,-43.036
1554.69,-42.532
1555.66,-42.825
1556.64,-41.962
1557.62,-42.440
1558.59,-43.224
1559.57,-43.251
1560.55,-43.048
1561.52,-45.070
1562.50,-45.216
1563.48,-45.713
1564.45,-44.758
1565.43,-45.222
1566.41,-45.050
1567.38,-45.635
1568.36,-45.999
1569.34,-45.150
1570.31,-45.551
1571.29,-46.721
1572.27,-47.407
1573.24,-47.824
1574.22,-46.929
1575.20,-47.594
1576.17,-48.097
1577.15,-48.910
1578.12,-49.862
1579.10,-48.269
1580.08,-47.700
1581.05,-47.545
1582.03,-49.319
1583.01,-49.696
1583.98,-49.875
1584.96,-49.605
1585.94,-49.924
1586.91,-48.824
1587.89,-50.449
1588.87,-49.453
1589.84,-49.190
1590.82,-50.506
1591.80,-50.274
1592.77,-51.412
1593.75,-50.063
1594.73,-49.884
1595.70,-50.568
1596.68,-51.853
1597.66,-51.504
1598.63,-51.151
1599.61,-51.675
1600.59,-50.300
1601.56,-51.974
1602.54,-51.284
1603.52,-51.463
1604.49,-52.119
1605.47,-51.726
1606.45,-52.420
1607.42,-51.646
1608.40,-51.505
1609.38,-52.479
1610.35,-52.143
1611.33,-52.511
1612.30,-52.987
1613.28,-53.345
1614.26,-52.566
1615.23,-52.341
1616.21,-52.027
1617.19,-53.307
1618.16,-52.743
1619.14,-52.644
1620.12,-53.372
1621.09,-53.622
1622.07,-53.548
1623.05,-52.507
1624.02,-52.500
1625.00,-53.337
1625.98,-52.715
1626.95,-53.026
1627.93,-53.336
1628.91,-52.535
1629.88,-53.371
1630.86,-53.496
1631.84,-53.437
1632.81,-52.798
1633.79,-53.317
1634.77,-52.799
1635.74,-52.672
1636.72,-53.686
1637.70,-54.376
1638.67,-53.704
1639.65,-53.592
1640.62,-54.709
1641.60,-52.520
1642.58,-54.439
1643.55,-54.448
1644.53,-53.862
1645.51,-53.139
1646.48,-53.538
1647.46,-54.233
1648.44,-52.750
1649.41,-54.792
1650.39,-53.377
1651.37,-53.345
1652.34,-53.677
1653.32,-53.434
1654.30,-54.099
1655.27,-53.178
1656.25,-53.784
1657.23,-52.671
1658.20,-53.196
1659.18,-52.799
1660.16,-53.784
1661.13,-53.670
1662.11,-54.614
1663.09,-52.347
1664.06,-54.098
1665.04,-53.448
1666.02,-54.304
1666.99,-53.373
1667.97,-53.302
1668.95,-52.646
1669.92,-54.068
1670.90,-52.705
1671.88,-52.841
1672.85,-53.590
1673.83,-53.081
1674.80,-52.991
1675.78,-53.059
1676.76,-53.366
1677.73,-52.440
1678.71,-51.944
1679.69,-53.707
1680.66,-54.051
1681.64,-53.953
1682.62,-53.829
1683.59,-53.155
1684.57,-52.870
1685.55,-52.677
1686.52,-53.507
1687.50,-52.560
1688.48,-52.244
1689.45,-52.676
1690.43,-51.287
1691.41,-52.619
1692.38,-53.557
1693.36,-52.451
1694.34,-52.144
1695.31,-52.749
1696.29,-52.104
1697.27,-51.893
1698.24,-51.883
1699.22,-52.817
1700.20,-53.005
1701.17,-52.006
1702.15,-52.581
1703.12,-52.035
1704.10,-52.090
1705.08,-50.896
1706.05,-51.145
1707.03,-51.402
1708.01,-51.021
1708.98,-51.138
1709.96,-51.484
1710.94,-50.955
1711.91,-51.737
1712.89,-51.152
1713.87,-49.983
1714.84,-51.674
1715.82,-51.204
1716.80,-50.294
1717.77,-50.089
1718.75,-50.999
1719.73,-50.983
1720.70,-52.387
1721.68,-50.669
1722.66,-50.957
1723.63,-50.687
1724.61,-50.319
1725.59,-51.399
1726.56,-50.657
1727.54,-50.023
1728.52,-50.003
1729.49,-49.714
1730.47,-49.483
1731.45,-48.759
1732.42,-50.394
1733.40,-48.484
1734.38,-50.412
1735.35,-47.857
1736.33,-48.960
1737.30,-48.250
1738.28,-48.470
1739.26,-46.583
1740.23,-47.470
1741.21,-48.363
1742.19,-49.238
1743.16,-48.204
1744.14,-48.370
1745.12,-48.056
1746.09,-47.138
1747.07,-47.299
1748.05,-47.087
1749.02,-47.532
1750.00,-46.271
1750.98,-46.011
1751.95,-47.245
1752.93,-46.776
1753.91,-46.299
1754.88,-45.379
1755.86,-45.923
1756.84,-45.604
1757.81,-44.889
1758.79,-45.563
1759.77,-44.910
1760.74,-45.075
1761.72,-46.027
1762.70,-45.529
1763.67,-43.845
1764.65,-44.538
1765.62,-43.931
1766.60,-44.585
1767.58,-44.545
1768.55,-42.962
1769.53,-43.569
1770.51,-44.987
1771.48,-43.655
1772.46,-44.274
1773.44,-44.327
1774.41,-43.314
1775.39,-43.086
1776.37,-42.641
1777.34,-42.544
1778.32,-43.607
1779.30,-42.666
1780.27,-43.445
1781.25,-42.383
1782.23,-42.121
1783.20,-42.493
1784.18,-42.087
1785.16,-41.714
1786.13,-41.736
1787.11,-42.115
1788.09,-41.511
1789.06,-41.967
1790.04,-40.979
1791.02,-41.108
1791.99,-42.364
1792.97,-41.483
1793.95,-41.809
1794.92,-41.693
1795.90,-40.608
1796.88,-41.866
1797.85,-40.609
1798.83,-41.127
1799.80,-39.780
1800.78,-40.543
1801.76,-41.202
1802.73,-41.016
1803.71,-41.515
1804.69,-41.739
1805.66,-40.626
1806.64,-40.688
1807.62,-41.267
1808.59,-40.202
1809.57,-40.119
1810.55,-41.835
1811.52,-40.361
1812.50,-41.347
1813.48,-41.672
1814.45,-39.870
1815.43,-40.789
1816.41,-41.675
1817.38,-41.202
1818.36,-40.741
1819.34,-41.970
1820.31,-41.894
1821.29,-42.429
1822.27,-40.497
1823.24,-42.333
1824.22,-41.954
1825.20,-42.214
1826.17,-41.504
1827.15,-42.705
1828.12,-42.126
1829.10,-41.474
1830.08,-43.210
1831.05,-42.997
1832.03,-40.909
1833.01,-42.223
1833.98,-41.889
1834.96,-42.636
1835.94,-43.346
1836.91,-42.540
1837.89,-42.978
1838.87,-43.482
1839.84,-42.846
1840.82,-42.991
1841.80,-42.994
1842.77,-43.386
1843.75,-43.390
1844.73,-43.779
1845.70,-43.966
1846.68,-43.681
1847.66,-44.419
1848.63,-44.620
1849.61,-44.156
1850.59,-43.765
1851.56,-44.003
1852.54,-44.081
1853.52,-44.422
1854.49,-44.201
1855.47,-44.325
1856.45,-43.003
1857.42,-43.467
1858.40,-44.004
1859.38,-45.213
1860.35,-45.505
1861.33,-44.393
1862.30,-44.950
1863.28,-45.098
1864.26,-45.298
1865.23,-44.584
1866.21,-45.188
1867.19,-45.141
1868.16,-45.081
1869.14,-43.827
1870.12,-44.978
1871.09,-44.800
1872.07,-44.166
1873.05,-45.640
1874.02,-46.107
1875.00,-45.829
1875.98,-45.765
1876.95,-45.342
1877.93,-45.751
1878.91,-45.584
1879.88,-45.692
1880.86,-46.187
1881.84,-44.690
1882.81,-45.607
1883.79,-45.953
1884.77,-46.655
1885.74,-46.679
1886.72,-45.702
1887.70,-46.130
1888.67,-45.377
1889.65,-45.202
1890.62,-45.972
1891.60,-46.517
1892.58,-46.411
1893.55,-47.167
1894.53,-46.503
1895.51,-47.033
1896.48,-46.472
1897.46,-46.051
1898.44,-46.423
1899.41,-46.577
1900.39,-46.397
1901.37,-46.980
1902.34,-47.356
1903.32,-47.418
1904.30,-47.309
1905.27,-46.742
1906.25,-46.255
1907.23,-47.465
1908.20,-46.326
1909.18,-46.940
1910.16,-48.058
1911.13,-47.121
1912.11,-45.961
1913.09,-47.879
1914.06,-47.358
1915.04,-48.471
1916.02,-47.172
1916.99,-47.646
1917.97,-47.052
1918.95,-48.011
1919.92,-47.959
1920.90,-48.617
1921.88,-47.370
1922.85,-47.483
1923.83,-47.314
1924.80,-48.047
1925.78,-47.687
1926.76,-47.448
1927.73,-47.794
1928.71,-47.742
1929.69,-47.786
1930.66,-48.728
1931.64,-48.450
1932.62,-48.622
1933.59,-47.811
1934.57,-48.003
1935.55,-48.354
1936.52,-48.494
1937.50,-46.812
1938.48,-47.714
1939.45,-47.885
1940.43,-47.253
1941.41,-47.849
1942.38,-48.827
1943.36,-47.425
1944.34,-48.820
1945.31,-48.752
1946.29,-48.530
1947.27,-48.069
1948.24,-48.199
1949.22,-49.445
1950.20,-47.895
1951.17,-49.418
1952.15,-49.211
1953.12,-49.496
1954.10,-49.844
1955.08,-48.602
1956.05,-48.223
1957.03,-48.454
1958.01,-49.520
1958.98,-48.489
1959.96,-48.901
1960.94,-49.101
1961.91,-48.876
1962.89,-48.392
1963.87,-49.824
1964.84,-49.214
1965.82,-48.625
1966.80,-48.764
1967.77,-48.274
1968.75,-48.568
1969.73,-48.802
1970.70,-47.085
1971.68,-48.442
1972.66,-49.067
1973.63,-48.667
1974.61,-48.271
1975.59,-47.630
1976.56,-48.439
1977.54,-49.398
1978.52,-49.311
1979.49,-47.775
1980.47,-48.799
1981.45,-48.949
1982.42,-47.479
1983.40,-48.031
1984.38,-48.619
1985.35,-48.255
1986.33,-49.305
1987.30,-48.176
1988.28,-48.197
1989.26,-48.888
1990.23,-49.298
1991.21,-48.286
1992.19,-47.740
1993.16,-48.614
1994.14,-47.765
1995.12,-47.409
1996.09,-46.802
1997.07,-47.985
1998.05,-48.781
1999.02,-48.269
2000.00,-48.115
2000.98,-49.048
2001.95,-48.944
2002.93,-47.551
2003.91,-48.753
2004.88,-48.957
2005.86,-47.514
2006.84,-48.553
2007.81,-47.212
2008.79,-48.015
2009.77,-48.047
2010.74,-47.503
2011.72,-47.616
2012.70,-48.044
2013.67,-46.397
2014.65,-47.043
2015.62,-47.521
2016.60,-48.151
2017.58,-47.245
2018.55,-47.886
2019.53,-47.137
2020.51,-47.238
2021.48,-46.785
2022.46,-47.088
2023.44,-47.130
2024.41,-47.761
2025.39,-46.584
2026.37,-46.459
2027.34,-45.290
2028.32,-45.468
2029.30,-46.966
2030.27,-46.559
2031.25,-46.491
2032.23,-45.930
2033.20,-45.575
2034.18,-44.444
2035.16,-46.261
2036.13,-44.979
2037.11,-45.170
2038.09,-45.053
2039.06,-44.950
2040.04,-44.436
2041.02,-45.210
2041.99,-44.979
2042.97,-44.013
2043.95,-44.041
2044.92,-45.108
2045.90,-45.460
2046.88,-45.354
2047.85,-43.472
2048.83,-44.750
2049.80,-44.176
2050.78,-43.126
2051.76,-44.133
2052.73,-44.685
2053.71,-42.265
2054.69,-43.023
2055.66,-43.475
2056.64,-43.340
2057.62,-41.755
2058.59,-42.827
2059.57,-42.375
2060.55,-43.088
2061.52,-41.625
2062.50,-41.829
2063.48,-41.586
2064.45,-41.574
2065.43,-41.271
2066.41,-39.919
2067.38,-39.640
2068.36,-39.749
2069.34,-39.723
2070.31,-39.172
2071.29,-38.928
2072.27,-39.222
2073.24,-38.950
2074.22,-40.172
2075.20,-39.012
2076.17,-39.009
2077.15,-38.365
2078.12,-37.592
2079.10,-38.330
2080.08,-37.745
2081.05,-37.234
2082.03,-37.985
2083.01,-37.458
2083.98,-38.074
2084.96,-37.918
2085.94,-37.169
2086.91,-37.747
2087.89,-38.432
2088.87,-38.178
2089.84,-37.951
2090.82,-38.839
2091.80,-38.115
2092.77,-39.537
2093.75,-39.292
2094.73,-38.536
2095.70,-38.440
2096.68,-40.448
2097.66,-40.401
2098.63,-39.047
2099.61,-40.353
2100.59,-41.388
2101.56,-40.198
2102.54,-40.280
2103.52,-40.995
2104.49,-41.278
2105.47,-41.577
2106.45,-43.646
2107.42,-42.255
2108.40,-43.859
2109.38,-41.908
2110.35,-42.411
2111.33,-42.763
2112.30,-43.274
2113.28,-42.325
2114.26,-42.407
2115.23,-43.360
2116.21,-43.808
2117.19,-44.315
2118.16,-45.143
2119.14,-44.266
2120.12,-44.069
2121.09,-44.191
2122.07,-44.914
2123.05,-46.040
2124.02,-47.769
2125.00,-46.354
2125.98,-47.719
2126.95,-47.430
2127.93,-45.987
2128.91,-46.723
2129.88,-47.715
2130.86,-48.412
2131.84,-47.150
2132.81,-47.418
2133.79,-46.422
2134.77,-46.822
2135.74,-47.779
2136.72,-47.693
2137.70,-46.799
2138.67,-48.360
2139.65,-47.674
2140.62,-47.723
2141.60,-48.069
2142.58,-48.435
2143.55,-49.170
2144.53,-48.283
2145.51,-48.733
2146.48,-49.474
2147.46,-49.441
2148.44,-48.771
2149.41,-49.766
2150.39,-50.077
2151.37,-50.779
2152.34,-49.271
2153.32,-49.309
2154.30,-48.899
2155.27,-49.339
2156.25,-50.240
2157.23,-48.550
2158.20,-50.348
2159.18,-49.890
2160.16,-50.040
2161.13,-49.967
2162.11,-51.089
2163.09,-50.646
2164.06,-50.366
2165.04,-50.265
2166.02,-50.162
2166.99,-50.305
2167.97,-50.701
2168.95,-51.528
2169.92,-52.884
2170.90,-51.399
2171.88,-52.182
2172.85,-50.608
2173.83,-50.545
2174.80,-51.130
2175.78,-51.416
2176.76,-51.838
2177.73,-52.964
2178.71,-53.136
2179.69,-51.781
2180.66,-52.447
2181.64,-51.881
2182.62,-52.501
2183.59,-52.600
2184.57,-51.975
2185.55,-52.466
2186.52,-51.757
2187.50,-51.829
2188.48,-52.774
2189.45,-52.329
2190.43,-51.771
2191.41,-52.269
2192.38,-51.720
2193.36,-51.933
2194.34,-51.539
2195.31,-52.582
2196.29,-52.505
2197.27,-53.087
2198.24,-52.005
2199.22,-53.643
2200.20,-52.774
2201.17,-53.121
2202.15,-52.848
2203.12,-53.271
2204.10,-51.894
2205.08,-52.438
2206.05,-52.367
2207.03,-53.643
2208.01,-52.612
2208.98,-52.859
2209.96,-51.881
2210.94,-52.709
2211.91,-51.613
2212.89,-51.276
2213.87,-51.587
2214.84,-51.831
2215.82,-52.894
2216.80,-52.117
2217.77,-53.190
2218.75,-53.404
2219.73,-53.195
2220.70,-52.278
2221.68,-52.782
2222.66,-53.138
2223.63,-53.590
2224.61,-52.956
2225.59,-53.922
2226.56,-53.053
2227.54,-52.972
2228.52,-53.087
2229.49,-51.637
2230.47,-51.855
2231.45,-52.667
2232.42,-52.911
2233.40,-53.202
2234.38,-52.487
2235.35,-51.840
2236.33,-52.640
2237.30,-52.960
2238.28,-52.871
2239.26,-51.538
2240.23,-52.723
2241.21,-52.631
2242.19,-51.888
2243.16,-52.844
2244.14,-53.388
2245.12,-52.795
2246.09,-50.959
2247.07,-51.577
2248.05,-52.539
2249.02,-52.929
2250.00,-52.426
2250.98,-51.457
2251.95,-51.431
2252.93,-52.124
2253.91,-51.962
2254.88,-50.887
2255.86,-51.913
2256.84,-52.287
2257.81,-51.651
2258.79,-51.351
2259.77,-51.284
2260.74,-51.195
2261.72,-50.853
2262.70,-51.656
2263.67,-50.928
2264.65,-50.681
2265.62,-50.882
2266.60,-50.798
2267.58,-51.143
2268.55,-50.794
2269.53,-49.293
2270.51,-50.852
2271.48,-49.437
2272.46,-50.860
2273.44,-50.929
2274.41,-50.910
2275.39,-50.243
2276.37,-50.341
2277.34,-50.452
2278.32,-50.488
2279.30,-48.776
2280.27,-50.197
2281.25,-50.327
2282.23,-49.614
2283.20,-49.314
2284.18,-48.740
2285.16,-48.414
2286.13,-48.299
2287.11,-47.570
2288.09,-47.970
2289.06,-48.241
2290.04,-47.942
2291.02,-48.574
2291.99,-47.937
2292.97,-48.214
2293.95,-47.281
2294.92,-46.979
2295.90,-48.108
2296.88,-46.705
2297.85,-47.197
2298.83,-46.658
2299.80,-47.064
2300.78,-47.259
2301.76,-46.705
2302.73,-46.187
2303.71,-45.045
2304.69,-45.823
2305.66,-44.300
2306.64,-44.768
2307.62,-44.118
2308.59,-44.529
2309.57,-45.913
2310.55,-45.067
2311.52,-44.601
2312.50,-42.598
2313.48,-43.261
2314.45,-44.185
2315.43,-43.524
2316.41,-42.214
2317.38,-41.651
2318.36,-41.976
2319.34,-40.890
2320.31,-40.932
2321.29,-41.237
2322.27,-40.939
2323.24,-41.646
2324.22,-39.888
2325.20,-41.221
2326.17,-40.343
2327.15,-38.698
2328.12,-39.632
2329.10,-37.866
2330.08,-38.280
2331.05,-38.274
2332.03,-38.073
2333.01,-39.388
2333.98,-37.606
2334.96,-38.651
2335.94,-39.036
2336.91,-37.895
2337.89,-38.243
2338.87,-38.491
2339.84,-38.541
2340.82,-37.645
2341.80,-37.939
2342.77,-39.091
2343.75,-39.830
2344.73,-39.145
2345.70,-39.253
2346.68,-42.093
2347.66,-40.661
2348.63,-40.811
2349.61,-40.035
2350.59,-40.218
2351.56,-41.636
2352.54,-42.661
2353.52,-40.531
2354.49,-41.684
2355.47,-42.360
2356.45,-42.185
2357.42,-42.747
2358.40,-43.586
2359.38,-44.695
2360.35,-44.063
2361.33,-43.585
2362.30,-43.916
2363.28,-43.401
2364.26,-44.554
2365.23,-45.199
2366.21,-45.750
2367.19,-45.748
2368.16,-46.038
2369.14,-45.817
2370.12,-45.763
2371.09,-46.241
2372.07,-46.225
2373.05,-45.870
2374.02,-47.142
2375.00,-47.984
2375.98,-46.298
2376.95,-48.130
2377.93,-47.492
2378.91,-47.842
2379.88,-49.566
2380.86,-48.310
2381.84,-48.922
2382.81,-48.595
2383.79,-47.778
2384.77,-49.072
2385.74,-49.132
2386.72,-49.297
2387.70,-48.731
2388.67,-49.716
2389.65,-49.542
2390.62,-50.270
2391.60,-49.578
2392.58,-49.742
2393.55,-49.846
2394.53,-50.615
2395.51,-50.418
2396.48,-50.506
2397.46,-51.612
2398.44,-51.539
2399.41,-51.398
2400.39,-51.046
2401.37,-50.779
2402.34,-51.557
2403.32,-51.529
2404.30,-51.500
2405.27,-52.058
2406.25,-52.142
2407.23,-52.163
2408.20,-51.926
2409.18,-51.807
2410.16,-53.429
2411.13,-51.816
2412.11,-51.607
2413.09,-51.913
2414.06,-52.075
2415.04,-52.710
2416.02,-52.364
2416.99,-52.268
2417.97,-52.799
2418.95,-53.285
2419.92,-53.322
2420.90,-53.177
2421.88,-53.035
2422.85,-53.507
2423.83,-53.131
2424.80,-52.766
2425.78,-54.190
2426.76,-53.029
2427.73,-54.282
2428.71,-53.575
2429.69,-54.420
2430.66,-53.269
2431.64,-53.323
2432.62,-53.259
2433.59,-54.247
2434.57,-54.814
2435.55,-54.626
2436.52,-53.958
2437.50,-53.768
2438.48,-53.344
2439.45,-53.681
2440.43,-53.793
2441.41,-54.720
2442.38,-54.871
2443.36,-53.816
2444.34,-54.587
2445.31,-54.242
2446.29,-53.579
2447.27,-53.200
2448.24,-53.702
2449.22,-53.395
2450.20,-54.473
2451.17,-53.715
2452.15,-53.613
2453.12,-53.769
2454.10,-53.930
2455.08,-53.244
2456.05,-55.364
2457.03,-54.713
2458.01,-54.715
2458.98,-54.211
2459.96,-54.143
2460.94,-53.561
2461.91,-53.005
2462.89,-52.595
2463.87,-53.572
2464.84,-54.078
2465.82,-54.322
2466.80,-53.708
2467.77,-53.917
2468.75,-53.331
2469.73,-54.307
2470.70,-54.119
2471.68,-53.802
2472.66,-53.261
2473.63,-54.540
2474.61,-54.373
2475.59,-53.088
2476.56,-53.217
2477.54,-54.327
2478.52,-54.775
2479.49,-52.973
2480.47,-53.403
2481.45,-53.680
2482.42,-53.547
2483.40,-52.782
2484.38,-53.042
2485.35,-52.956
2486.33,-53.825
2487.30,-54.582
2488.28,-54.694
2489.26,-53.637
2490.23,-54.095
2491.21,-53.337
2492.19,-53.504
2493.16,-53.430
2494.14,-54.560
2495.12,-54.072
2496.09,-52.418
2497.07,-54.060
2498.05,-54.282
2499.02,-54.548
2500.00,-54.911
2500.98,-54.007
2501.95,-54.208
2502.93,-54.105
2503.91,-53.146
2504.88,-52.418
2505.86,-51.871
2506.84,-52.867
2507.81,-53.168
2508.79,-53.192
2509.77,-53.747
2510.74,-53.441
2511.72,-52.595
2512.70,-53.084
2513.67,-51.934
2514.65,-52.513
2515.62,-52.877
2516.60,-52.219
2517.58,-52.537
2518.55,-51.989
2519.53,-50.971
2520.51,-52.670
2521.48,-52.596
2522.46,-51.380
2523.44,-51.564
2524.41,-52.353
2525.39,-52.321
2526.37,-52.458
2527.34,-51.446
2528.32,-51.835
2529.30,-51.528
2530.27,-50.716
2531.25,-50.626
2532.23,-50.399
2533.20,-51.062
2534.18,-49.742
2535.16,-50.805
2536.13,-49.810
2537.11,-49.209
2538.09,-51.201
2539.06,-50.487
2540.04,-50.109
2541.02,-49.499
2541.99,-49.285
2542.97,-49.286
2543.95,-49.236
2544.92,-49.510
2545.90,-48.795
2546.88,-48.405
2547.85,-48.355
2548.83,-49.291
2549.80,-48.619
2550.78,-47.461
2551.76,-47.688
2552.73,-47.991
2553.71,-47.796
2554.69,-48.349
2555.66,-48.049
2556.64,-47.803
2557.62,-45.661
2558.59,-46.695
2559.57,-46.763
2560.55,-46.062
2561.52,-46.490
2562.50,-46.684
2563.48,-45.625
2564.45,-45.281
2565.43,-45.490
2566.41,-45.249
2567.38,-44.962
2568.36,-43.803
2569.34,-43.690
2570.31,-43.493
2571.29,-42.876
2572.27,-42.475
2573.24,-42.206
2574.22,-42.337
2575.20,-41.917
2576.17,-41.792
2577.15,-42.154
2578.12,-39.775
2579.10,-40.662
2580.08,-40.181
2581.05,-38.876
2582.03,-38.506
2583.01,-38.054
2583.98,-38.060
2584.96,-37.065
2585.94,-37.390
2586.91,-37.807
2587.89,-38.201
2588.87,-36.344
2589.84,-37.063
2590.82,-36.851
2591.80,-37.477
2592.77,-38.456
2593.75,-39.141
2594.73,-37.780
2595.70,-38.044
2596.68,-38.345
2597.66,-39.615
2598.63,-39.505
2599.61,-38.583
2600.59,-39.705
2601.56,-39.547
2602.54,-39.844
2603.52,-39.501
2604.49,-40.695
2605.47,-42.626
2606.45,-41.668
2607.42,-41.960
2608.40,-41.845
2609.38,-42.289
2610.35,-41.789
2611.33,-43.867
2612.30,-43.734
2613.28,-44.697
2614.26,-43.953
2615.23,-45.256
2616.21,-45.932
2617.19,-45.771
2618.16,-47.007
2619.14,-45.532
2620.12,-45.433
2621.09,-47.348
2622.07,-45.237
2623.05,-45.565
2624.02,-47.488
2625.00,-46.857
2625.98,-46.903
2626.95,-47.907
2627.93,-47.991
2628.91,-46.633
2629.88,-48.144
2630.86,-47.564
2631.84,-48.122
2632.81,-48.132
2633.79,-48.004
2634.77,-48.742
2635.74,-47.281
2636.72,-49.291
2637.70,-50.344
2638.67,-50.762
2639.65,-50.466
2640.62,-50.347
2641.60,-49.520
2642.58,-50.164
2643.55,-51.164
2644.53,-51.429
2645.51,-51.694
2646.48,-50.473
2647.46,-51.121
2648.44,-51.055
2649.41,-51.483
2650.39,-52.107
2651.37,-51.445
2652.34,-51.172
2653.32,-51.190
2654.30,-50.959
2655.27,-51.564
2656.25,-52.233
2657.23,-50.924
2658.20,-52.562
2659.18,-52.237
2660.16,-52.314
2661.13,-52.475
2662.11,-51.420
2663.09,-50.934
2664.06,-52.298
2665.04,-52.421
2666.02,-51.214
2666.99,-53.272
2667.97,-53.402
2668.95,-53.659
2669.92,-52.563
2670.90,-53.710
2671.88,-52.856
2672.85,-53.235
2673.83,-53.550
2674.80,-52.809
2675.78,-51.846
2676.76,-53.650
2677.73,-53.586
2678.71,-52.484
2679.69,-53.043
2680.66,-52.638
2681.64,-53.546
2682.62,-54.032
2683.59,-54.420
2684.57,-53.228
2685.55,-53.348
2686.52,-52.511
2687.50,-53.647
2688.48,-53.722
2689.45,-53.290
2690.43,-53.684
2691.41,-53.519
2692.38,-53.444
2693.36,-53.691
2694.34,-54.609
2695.31,-53.729
2696.29,-54.382
2697.27,-52.682
2698.24,-53.867
2699.22,-52.841
2700.20,-53.521
2701.17,-53.492
2702.15,-53.912
2703.12,-53.304
2704.10,-52.459
2705.08,-54.162
2706.05,-54.663
2707.03,-53.216
2708.01,-52.799
2708.98,-53.593
2709.96,-54.768
2710.94,-53.664
2711.91,-54.295
2712.89,-54.688
2713.87,-53.475
2714.84,-54.791
2715.82,-54.231
2716.80,-53.875
2717.77,-54.279
2718.75,-52.951
2719.73,-54.393
2720.70,-53.852
2721.68,-54.847
2722.66,-53.231
2723.63,-53.847
2724.61,-54.743
2725.59,-53.700
2726.56,-53.804
2727.54,-53.585
2728.52,-54.172
2729.49,-53.636
2730.47,-54.066
2731.45,-52.809
2732.42,-52.738
2733.40,-53.701
2734.38,-54.177
2735.35,-53.174
2736.33,-51.857
2737.30,-53.832
2738.28,-52.979
2739.26,-53.027
2740.23,-52.764
2741.21,-54.196
2742.19,-53.379
2743.16,-53.001
2744.14,-53.952
2745.12,-52.714
2746.09,-53.328
2747.07,-53.660
2748.05,-52.652
2749.02,-53.197
2750.00,-53.616
2750.98,-53.301
2751.95,-53.477
2752.93,-54.094
2753.91,-52.727
2754.88,-53.120
2755.86,-53.052
2756.84,-53.657
2757.81,-52.978
2758.79,-53.538
2759.77,-53.299
2760.74,-52.286
2761.72,-52.572
2762.70,-53.113
2763.67,-53.010
2764.65,-52.403
2765.62,-52.477
2766.60,-50.953
2767.58,-52.062
2768.55,-51.932
2769.53,-50.608
2770.51,-52.872
2771.48,-51.130
2772.46,-51.831
2773.44,-51.107
2774.41,-52.004
2775.39,-51.680
2776.37,-51.250
2777.34,-51.508
2778.32,-50.445
2779.30,-50.129
2780.27,-50.296
2781.25,-51.123
2782.23,-50.486
2783.20,-50.740
2784.18,-50.745
2785.16,-49.875
2786.13,-49.059
2787.11,-49.849
2788.09,-50.823
2789.06,-49.345
2790.04,-49.077
2791.02,-48.665
2791.99,-49.715
2792.97,-48.452
2793.95,-48.482
2794.92,-49.571
2795.90,-49.126
2796.88,-49.933
2797.85,-49.815
2798.83,-48.600
2799.80,-47.798
2800.78,-47.459
2801.76,-48.172
2802.73,-48.731
2803.71,-47.554
2804.69,-47.859
2805.66,-47.451
2806.64,-46.802
2807.62,-48.031
2808.59,-47.729
2809.57,-47.745
2810.55,-46.926
2811.52,-45.708
2812.50,-45.514
2813.48,-45.533
2814.45,-45.538
2815.43,-45.962
2816.41,-46.111
2817.38,-44.741
2818.36,-44.179
2819.34,-44.593
2820.31,-44.523
2821.29,-42.940
2822.27,-42.766
2823.24,-42.718
