Frequency (Hz),FFT Magnitude (dB)
1112.30,-86.068
1112.55,-85.120
1112.79,-84.114
1113.04,-82.251
1113.28,-83.751
1113.53,-84.471
1113.77,-83.386
1114.01,-88.693
1114.26,-85.390
1114.50,-85.340
1114.75,-85.044
1114.99,-85.919
1115.23,-85.795
1115.48,-84.475
1115.72,-85.977
1115.97,-85.845
1116.21,-85.095
1116.46,-82.441
1116.70,-85.251
1116.94,-84.844
1117.19,-83.132
1117.43,-87.498
1117.68,-84.388
1117.92,-86.556
1118.16,-83.236
1118.41,-84.057
1118.65,-88.223
1118.90,-84.033
1119.14,-83.066
1119.38,-85.414
1119.63,-85.203
1119.87,-84.137
1120.12,-84.218
1120.36,-84.565
1120.61,-84.735
1120.85,-85.289
1121.09,-85.925
1121.34,-89.344
1121.58,-84.175
1121.83,-85.265
1122.07,-85.046
1122.31,-86.363
1122.56,-84.568
1122.80,-85.289
1123.05,-85.957
1123.29,-85.090
1123.54,-82.857
1123.78,-83.681
1124.02,-82.931
1124.27,-86.035
1124.51,-84.779
1124.76,-85.751
1125.00,-86.418
1125.24,-87.218
1125.49,-84.827
1125.73,-85.838
1125.98,-83.074
1126.22,-88.131
1126.46,-85.804
1126.71,-83.903
1126.95,-83.329
1127.20,-83.723
1127.44,-85.741
1127.69,-86.468
1127.93,-87.268
1128.17,-86.373
1128.42,-84.902
1128.66,-82.605
1128.91,-84.112
1129.15,-86.021
1129.39,-85.236
1129.64,-84.835
1129.88,-85.560
1130.13,-84.503
1130.37,-85.306
1130.62,-84.381
1130.86,-81.287
1131.10,-76.192
1131.35,-82.428
1131.59,-84.715
1131.84,-84.528
1132.08,-85.193
1132.32,-84.655
1132.57,-84.340
1132.81,-86.951
1133.06,-88.723
1133.30,-85.403
1133.54,-85.684
1133.79,-85.689
1134.03,-84.386
1134.28,-86.830
1134.52,-86.775
1134.77,-85.258
1135.01,-85.946
1135.25,-86.025
1135.50,-88.790
1135.74,-84.707
1135.99,-84.672
1136.23,-85.507
1136.47,-83.217
1136.72,-83.744
1136.96,-85.369
1137.21,-87.735
1137.45,-85.865
1137.70,-85.224
1137.94,-84.373
1138.18,-84.051
1138.43,-84.776
1138.67,-82.673
1138.92,-83.359
1139.16,-85.324
1139.40,-85.921
1139.65,-83.557
1139.89,-83.916
1140.14,-84.993
1140.38,-84.398
1140.62,-85.423
1140.87,-86.429
1141.11,-87.141
1141.36,-84.662
1141.60,-85.523
1141.85,-85.933
1142.09,-87.655
1142.33,-84.297
1142.58,-86.979
1142.82,-85.634
1143.07,-85.345
1143.31,-85.570
1143.55,-84.718
1143.80,-86.075
1144.04,-84.614
1144.29,-87.447
1144.53,-84.884
1144.78,-84.438
1145.02,-87.643
1145.26,-85.515
1145.51,-86.080
1145.75,-83.096
1146.00,-86.254
1146.24,-86.995
1146.48,-84.766
1146.73,-85.655
1146.97,-85.568
1147.22,-85.290
1147.46,-83.620
1147.71,-82.763
1147.95,-87.281
1148.19,-86.820
1148.44,-85.735
1148.68,-84.863
1148.93,-85.705
1149.17,-85.308
1149.41,-85.411
1149.66,-84.296
1149.90,-85.662
1150.15,-85.112
1150.39,-87.889
1150.63,-86.245
1150.88,-84.741
1151.12,-85.639
1151.37,-86.556
1151.61,-86.303
1151.86,-86.267
1152.10,-84.130
1152.34,-84.834
1152.59,-86.357
1152.83,-84.169
1153.08,-83.662
1153.32,-85.881
1153.56,-86.367
1153.81,-84.812
1154.05,-86.578
1154.30,-85.398
1154.54,-84.320
1154.79,-87.580
1155.03,-86.258
1155.27,-84.060
1155.52,-86.067
1155.76,-85.315
1156.01,-85.309
1156.25,-85.701
1156.49,-83.450
1156.74,-85.111
1156.98,-86.080
1157.23,-89.555
1157.47,-88.206
1157.71,-85.182
1157.96,-84.680
1158.20,-84.908
1158.45,-85.354
1158.69,-84.919
1158.94,-83.117
1159.18,-86.250
1159.42,-86.024
1159.67,-82.263
1159.91,-83.579
1160.16,-84.352
1160.40,-85.329
1160.64,-87.862
1160.89,-88.288
1161.13,-84.585
1161.38,-85.720
1161.62,-85.540
1161.87,-86.612
1162.11,-87.836
1162.35,-85.268
1162.60,-83.387
1162.84,-86.181
1163.09,-86.535
1163.33,-86.656
1163.57,-88.259
1163.82,-86.745
1164.06,-88.812
1164.31,-84.666
1164.55,-89.457
1164.79,-87.570
1165.04,-86.541
1165.28,-86.806
1165.53,-86.752
1165.77,-87.904
1166.02,-86.141
1166.26,-86.518
1166.50,-82.823
1166.75,-83.323
1166.99,-85.677
1167.24,-84.947
1167.48,-84.885
1167.72,-87.141
1167.97,-85.184
1168.21,-84.658
1168.46,-84.127
1168.70,-84.041
1168.95,-86.076
1169.19,-82.656
1169.43,-84.328
1169.68,-86.674
1169.92,-83.993
1170.17,-84.824
1170.41,-84.595
1170.65,-86.786
1170.90,-86.535
1171.14,-87.389
1171.39,-85.262
1171.63,-87.825
1171.88,-85.600
1172.12,-82.650
1172.36,-89.355
1172.61,-85.470
1172.85,-87.122
1173.10,-85.890
1173.34,-86.334
1173.58,-84.217
1173.83,-84.824
1174.07,-85.128
1174.32,-86.843
1174.56,-85.886
1174.80,-84.935
1175.05,-86.124
1175.29,-85.861
1175.54,-86.818
1175.78,-85.040
1176.03,-85.662
1176.27,-85.034
1176.51,-86.175
1176.76,-85.093
1177.00,-84.285
1177.25,-85.186
1177.49,-84.646
1177.73,-84.956
1177.98,-84.925
1178.22,-81.165
1178.47,-83.629
1178.71,-83.487
1178.96,-85.504
1179.20,-84.796
1179.44,-84.591
1179.69,-83.623
1179.93,-84.115
1180.18,-86.276
1180.42,-85.689
1180.66,-84.152
1180.91,-84.294
1181.15,-85.860
1181.40,-88.089
1181.64,-84.293
1181.88,-83.860
1182.13,-85.790
1182.37,-82.831
1182.62,-86.725
1182.86,-86.538
1183.11,-84.011
1183.35,-84.688
1183.59,-85.691
1183.84,-83.491
1184.08,-85.937
1184.33,-84.978
1184.57,-85.988
1184.81,-85.798
1185.06,-85.542
1185.30,-86.448
1185.55,-86.892
1185.79,-87.940
1186.04,-84.774
1186.28,-85.424
1186.52,-84.401
1186.77,-85.319
1187.01,-85.300
1187.26,-85.334
1187.50,-84.667
1187.74,-84.342
1187.99,-82.428
1188.23,-86.053
1188.48,-86.056
1188.72,-82.090
1188.96,-82.082
1189.21,-83.712
1189.45,-88.154
1189.70,-85.762
1189.94,-84.668
1190.19,-84.927
1190.43,-82.437
1190.67,-83.619
1190.92,-84.811
1191.16,-82.388
1191.41,-85.640
1191.65,-86.296
1191.89,-84.749
1192.14,-85.851
1192.38,-85.520
1192.63,-84.344
1192.87,-83.669
1193.12,-85.386
1193.36,-85.387
1193.60,-86.401
1193.85,-84.815
1194.09,-87.077
1194.34,-86.842
1194.58,-86.318
1194.82,-85.139
1195.07,-86.047
1195.31,-85.766
1195.56,-84.152
1195.80,-83.543
1196.04,-85.942
1196.29,-84.744
1196.53,-87.511
1196.78,-87.928
1197.02,-84.606
1197.27,-86.625
1197.51,-84.737
1197.75,-85.223
1198.00,-85.608
1198.24,-85.625
1198.49,-85.821
1198.73,-85.571
1198.97,-85.949
1199.22,-87.054
1199.46,-85.799
1199.71,-86.168
1199.95,-84.367
1200.20,-85.909
1200.44,-84.381
1200.68,-82.942
1200.93,-84.045
1201.17,-86.375
1201.42,-84.153
1201.66,-85.612
1201.90,-83.002
1202.15,-88.503
1202.39,-86.867
1202.64,-84.119
1202.88,-85.730
1203.12,-85.489
1203.37,-85.524
1203.61,-81.541
1203.86,-86.090
1204.10,-85.352
1204.35,-84.893
1204.59,-83.663
1204.83,-86.394
1205.08,-86.203
1205.32,-86.735
1205.57,-85.899
1205.81,-85.904
1206.05,-83.801
1206.30,-85.468
1206.54,-84.907
1206.79,-86.603
1207.03,-85.240
1207.28,-83.742
1207.52,-85.169
1207.76,-86.958
1208.01,-85.957
1208.25,-83.901
1208.50,-82.052
1208.74,-83.840
1208.98,-84.998
1209.23,-83.903
1209.47,-82.984
1209.72,-83.381
1209.96,-84.023
1210.21,-84.332
1210.45,-85.329
1210.69,-82.686
1210.94,-85.565
1211.18,-84.016
1211.43,-83.399
1211.67,-81.979
1211.91,-85.223
1212.16,-84.395
1212.40,-83.928
1212.65,-84.808
1212.89,-87.822
1213.13,-85.207
1213.38,-86.082
1213.62,-85.020
1213.87,-84.759
1214.11,-84.937
1214.36,-84.318
1214.60,-83.255
1214.84,-82.488
1215.09,-85.359
1215.33,-84.602
1215.58,-89.402
1215.82,-87.426
1216.06,-83.994
1216.31,-84.134
1216.55,-82.866
1216.80,-85.187
1217.04,-85.096
1217.29,-84.542
1217.53,-85.055
1217.77,-85.319
1218.02,-86.627
1218.26,-86.599
1218.51,-84.399
1218.75,-84.216
1218.99,-85.438
1219.24,-83.765
1219.48,-83.936
1219.73,-84.075
1219.97,-85.397
1220.21,-85.760
1220.46,-85.519
1220.70,-85.800
1220.95,-83.025
1221.19,-82.669
1221.44,-85.330
1221.68,-83.321
1221.92,-85.569
1222.17,-85.103
1222.41,-84.646
1222.66,-84.744
1222.90,-83.242
1223.14,-84.031
1223.39,-83.300
1223.63,-84.626
1223.88,-85.121
1224.12,-83.600
1224.37,-85.885
1224.61,-85.309
1224.85,-84.928
1225.10,-84.883
1225.34,-84.236
1225.59,-84.625
1225.83,-83.728
1226.07,-85.823
1226.32,-84.691
1226.56,-82.406
1226.81,-83.542
1227.05,-82.054
1227.29,-82.118
1227.54,-83.121
1227.78,-85.167
1228.03,-84.009
1228.27,-86.281
1228.52,-83.051
1228.76,-84.936
1229.00,-82.915
1229.25,-85.464
1229.49,-82.079
1229.74,-80.670
1229.98,-81.706
1230.22,-84.917
1230.47,-83.636
1230.71,-83.290
1230.96,-85.327
1231.20,-86.282
1231.45,-83.297
1231.69,-85.964
1231.93,-83.111
1232.18,-86.326
1232.42,-86.146
1232.67,-83.299
1232.91,-83.412
1233.15,-86.337
1233.40,-82.639
1233.64,-83.493
1233.89,-82.932
1234.13,-81.920
1234.38,-84.287
1234.62,-83.357
1234.86,-83.224
1235.11,-85.247
1235.35,-84.403
1235.60,-83.208
1235.84,-83.358
1236.08,-84.771
1236.33,-85.889
1236.57,-85.421
1236.82,-87.305
1237.06,-87.146
1237.30,-84.511
1237.55,-85.674
1237.79,-83.931
1238.04,-82.934
1238.28,-82.209
1238.53,-84.513
1238.77,-81.847
1239.01,-83.085
1239.26,-83.595
1239.50,-82.934
1239.75,-82.855
1239.99,-83.278
1240.23,-83.954
1240.48,-84.401
1240.72,-86.022
1240.97,-83.904
1241.21,-84.619
1241.46,-84.115
1241.70,-83.814
1241.94,-84.483
1242.19,-85.496
1242.43,-85.579
1242.68,-81.895
1242.92,-85.830
1243.16,-82.839
1243.41,-83.037
1243.65,-84.978
1243.90,-83.987
1244.14,-82.874
1244.38,-83.730
1244.63,-87.214
1244.87,-86.455
1245.12,-85.442
1245.36,-84.396
1245.61,-84.203
1245.85,-84.859
1246.09,-84.340
1246.34,-84.154
1246.58,-83.352
1246.83,-85.143
1247.07,-83.236
1247.31,-82.778
1247.56,-81.857
1247.80,-86.522
1248.05,-84.554
1248.29,-81.985
1248.54,-86.127
1248.78,-82.946
1249.02,-83.092
1249.27,-83.091
1249.51,-85.095
1249.76,-82.267
1250.00,-84.192
1250.24,-84.365
1250.49,-83.820
1250.73,-84.237
1250.98,-83.729
1251.22,-84.825
1251.46,-83.468
1251.71,-83.863
1251.95,-83.339
1252.20,-81.416
1252.44,-81.644
1252.69,-81.574
1252.93,-80.600
1253.17,-82.269
1253.42,-83.336
1253.66,-82.403
1253.91,-82.258
1254.15,-82.307
1254.39,-82.090
1254.64,-82.345
1254.88,-83.713
1255.13,-84.274
1255.37,-85.064
1255.62,-81.935
1255.86,-82.165
1256.10,-83.045
1256.35,-84.853
1256.59,-82.664
1256.84,-82.644
1257.08,-81.873
1257.32,-80.571
1257.57,-82.432
1257.81,-82.793
1258.06,-81.468
1258.30,-80.376
1258.54,-84.215
1258.79,-83.991
1259.03,-84.482
1259.28,-84.121
1259.52,-82.973
1259.77,-82.936
1260.01,-82.741
1260.25,-81.418
1260.50,-84.318
1260.74,-82.871
1260.99,-82.011
1261.23,-82.747
1261.47,-84.180
1261.72,-84.321
1261.96,-82.912
1262.21,-81.813
1262.45,-81.664
1262.70,-82.474
1262.94,-83.441
1263.18,-82.966
1263.43,-85.023
1263.67,-81.447
1263.92,-83.248
1264.16,-81.341
1264.40,-82.655
1264.65,-84.747
1264.89,-80.494
1265.14,-84.463
1265.38,-84.469
1265.62,-82.842
1265.87,-84.344
1266.11,-83.495
1266.36,-83.978
1266.60,-81.082
1266.85,-81.072
1267.09,-82.944
1267.33,-81.365
1267.58,-81.450
1267.82,-82.358
1268.07,-81.327
1268.31,-83.668
1268.55,-81.204
1268.80,-81.932
1269.04,-83.085
1269.29,-81.562
1269.53,-82.758
1269.78,-83.047
1270.02,-83.410
1270.26,-80.988
1270.51,-82.116
1270.75,-83.718
1271.00,-82.885
1271.24,-82.011
1271.48,-81.386
1271.73,-84.401
1271.97,-81.097
1272.22,-81.829
1272.46,-81.624
1272.71,-80.707
1272.95,-83.028
1273.19,-80.996
1273.44,-84.184
1273.68,-83.030
1273.93,-83.505
1274.17,-82.794
1274.41,-84.650
1274.66,-83.971
1274.90,-82.202
1275.15,-82.507
1275.39,-82.980
1275.63,-84.434
1275.88,-81.054
1276.12,-82.023
1276.37,-82.790
1276.61,-82.241
1276.86,-81.377
1277.10,-82.834
1277.34,-84.163
1277.59,-82.630
1277.83,-80.653
1278.08,-83.854
1278.32,-81.444
1278.56,-84.785
1278.81,-83.523
1279.05,-82.641
1279.30,-80.369
1279.54,-81.524
1279.79,-82.495
1280.03,-80.866
1280.27,-82.929
1280.52,-81.517
1280.76,-79.588
1281.01,-81.655
1281.25,-81.702
1281.49,-81.274
1281.74,-80.577
1281.98,-82.464
1282.23,-79.766
1282.47,-81.494
1282.71,-81.801
1282.96,-82.236
1283.20,-78.798
1283.45,-79.709
1283.69,-80.276
1283.94,-82.915
1284.18,-82.297
1284.42,-81.095
1284.67,-80.786
1284.91,-79.101
1285.16,-82.484
1285.40,-80.691
1285.64,-83.476
1285.89,-78.409
1286.13,-79.900
1286.38,-81.036
1286.62,-83.074
1286.87,-80.488
1287.11,-82.052
1287.35,-81.155
1287.60,-83.065
1287.84,-85.463
1288.09,-84.541
1288.33,-82.994
1288.57,-81.551
1288.82,-82.868
1289.06,-81.107
1289.31,-81.414
1289.55,-80.240
1289.79,-81.135
1290.04,-80.447
1290.28,-81.189
1290.53,-81.488
1290.77,-81.110
1291.02,-79.686
1291.26,-81.792
1291.50,-83.128
1291.75,-83.677
1291.99,-82.155
1292.24,-81.239
1292.48,-80.054
1292.72,-79.622
1292.97,-79.510
1293.21,-79.632
1293.46,-81.309
1293.70,-79.815
1293.95,-81.076
1294.19,-81.233
1294.43,-79.919
1294.68,-81.796
1294.92,-81.844
1295.17,-79.409
1295.41,-80.675
1295.65,-80.892
1295.90,-81.837
1296.14,-82.898
1296.39,-80.821
1296.63,-80.747
1296.88,-81.705
1297.12,-83.107
1297.36,-80.522
1297.61,-80.940
1297.85,-80.842
1298.10,-80.019
1298.34,-80.444
1298.58,-79.746
1298.83,-80.478
1299.07,-79.528
1299.32,-80.277
1299.56,-80.623
1299.80,-81.419
1300.05,-81.817
1300.29,-79.376
1300.54,-79.209
1300.78,-79.553
1301.03,-82.153
1301.27,-82.184
1301.51,-80.230
1301.76,-78.525
1302.00,-79.725
1302.25,-79.706
1302.49,-79.845
1302.73,-80.475
1302.98,-79.020
1303.22,-77.940
1303.47,-80.896
1303.71,-78.804
1303.96,-80.837
1304.20,-79.815
1304.44,-79.390
1304.69,-80.089
1304.93,-79.983
1305.18,-81.846
1305.42,-81.485
1305.66,-81.160
1305.91,-83.375
1306.15,-80.880
1306.40,-78.576
1306.64,-79.914
1306.88,-79.463
1307.13,-81.886
1307.37,-82.546
1307.62,-80.117
1307.86,-79.141
1308.11,-82.181
1308.35,-78.877
1308.59,-79.270
1308.84,-79.084
1309.08,-78.811
1309.33,-79.778
1309.57,-79.548
1309.81,-81.975
1310.06,-79.689
1310.30,-79.457
1310.55,-78.590
1310.79,-78.038
1311.04,-81.130
1311.28,-80.776
1311.52,-77.676
1311.77,-81.037
1312.01,-77.534
1312.26,-78.737
1312.50,-76.540
1312.74,-80.656
1312.99,-79.599
1313.23,-83.193
1313.48,-79.179
1313.72,-79.258
1313.96,-80.672
1314.21,-79.323
1314.45,-80.682
1314.70,-79.126
1314.94,-81.909
1315.19,-77.078
1315.43,-78.672
1315.67,-77.377
1315.92,-77.830
1316.16,-78.290
1316.41,-78.209
1316.65,-80.995
1316.89,-78.264
1317.14,-79.749
1317.38,-76.191
1317.63,-78.461
1317.87,-81.133
1318.12,-81.630
1318.36,-81.530
1318.60,-79.335
1318.85,-78.994
1319.09,-76.951
1319.34,-77.919
1319.58,-76.657
1319.82,-79.984
1320.07,-78.674
1320.31,-79.134
1320.56,-78.312
1320.80,-77.165
1321.04,-77.263
1321.29,-77.951
1321.53,-77.901
1321.78,-79.153
1322.02,-77.295
1322.27,-81.072
1322.51,-78.936
1322.75,-76.660
1323.00,-76.501
1323.24,-77.712
1323.49,-79.489
1323.73,-78.265
1323.97,-78.431
1324.22,-77.785
1324.46,-75.489
1324.71,-75.304
1324.95,-78.576
1325.20,-78.365
1325.44,-79.116
1325.68,-78.386
1325.93,-78.716
1326.17,-77.406
1326.42,-76.503
1326.66,-77.441
1326.90,-79.407
1327.15,-78.829
1327.39,-78.719
1327.64,-77.501
1327.88,-76.953
1328.12,-78.273
1328.37,-78.287
1328.61,-76.591
1328.86,-78.294
1329.10,-79.026
1329.35,-79.224
1329.59,-77.730
1329.83,-79.436
1330.08,-77.881
1330.32,-78.346
1330.57,-79.668
1330.81,-77.309
1331.05,-74.942
1331.30,-77.442
1331.54,-78.187
1331.79,-76.417
1332.03,-77.285
1332.28,-76.605
1332.52,-75.279
1332.76,-75.355
1333.01,-76.367
1333.25,-76.105
1333.50,-77.393
1333.74,-78.472
1333.98,-76.037
1334.23,-77.787
1334.47,-77.819
1334.72,-78.943
1334.96,-74.220
1335.21,-76.645
1335.45,-76.711
1335.69,-78.522
1335.94,-75.727
1336.18,-77.769
1336.43,-77.328
1336.67,-78.023
1336.91,-77.927
1337.16,-77.006
1337.40,-75.798
1337.65,-76.690
1337.89,-78.597
1338.13,-77.981
1338.38,-78.428
1338.62,-77.583
1338.87,-77.573
1339.11,-75.900
1339.36,-74.526
1339.60,-76.497
1339.84,-74.691
1340.09,-74.430
1340.33,-76.861
1340.58,-76.306
1340.82,-75.871
1341.06,-75.354
1341.31,-75.152
1341.55,-78.050
1341.80,-76.735
1342.04,-75.535
1342.29,-73.273
1342.53,-76.159
1342.77,-76.263
1343.02,-73.843
1343.26,-75.537
1343.51,-76.033
1343.75,-74.235
1343.99,-75.243
1344.24,-78.149
1344.48,-74.861
1344.73,-75.980
1344.97,-78.001
1345.21,-76.185
1345.46,-78.766
1345.70,-79.088
1345.95,-75.418
1346.19,-73.800
1346.44,-76.678
1346.68,-76.562
1346.92,-76.068
1347.17,-75.485
1347.41,-75.244
1347.66,-77.230
1347.90,-74.005
1348.14,-74.839
1348.39,-74.283
1348.63,-75.714
1348.88,-75.070
1349.12,-74.684
1349.37,-76.143
1349.61,-76.219
1349.85,-75.187
1350.10,-73.799
1350.34,-74.557
1350.59,-73.052
1350.83,-73.929
1351.07,-76.806
1351.32,-74.437
1351.56,-75.040
1351.81,-74.803
1352.05,-72.584
1352.29,-75.035
1352.54,-73.873
1352.78,-74.156
1353.03,-74.831
1353.27,-74.277
1353.52,-74.010
1353.76,-75.602
1354.00,-74.359
1354.25,-73.863
1354.49,-71.749
1354.74,-72.600
1354.98,-75.719
1355.22,-73.828
1355.47,-73.375
1355.71,-72.265
1355.96,-73.669
1356.20,-75.394
1356.45,-74.056
1356.69,-74.213
1356.93,-71.710
1357.18,-74.571
1357.42,-76.084
1357.67,-74.052
1357.91,-74.087
1358.15,-75.300
1358.40,-72.948
1358.64,-72.600
1358.89,-73.909
1359.13,-72.600
1359.38,-74.587
1359.62,-74.204
1359.86,-74.833
1360.11,-72.175
1360.35,-73.706
1360.60,-72.089
1360.84,-73.229
1361.08,-72.964
1361.33,-71.355
1361.57,-74.268
1361.82,-74.044
1362.06,-70.352
1362.30,-73.803
1362.55,-72.925
1362.79,-72.036
1363.04,-72.550
1363.28,-73.353
1363.53,-73.607
1363.77,-73.053
1364.01,-73.573
1364.26,-72.811
1364.50,-72.659
1364.75,-72.445
1364.99,-73.059
1365.23,-72.813
1365.48,-72.862
1365.72,-70.654
1365.97,-72.472
1366.21,-71.366
1366.46,-72.696
1366.70,-71.788
1366.94,-73.836
1367.19,-69.682
1367.43,-69.509
1367.68,-70.026
1367.92,-68.703
1368.16,-67.948
1368.41,-71.284
1368.65,-71.907
1368.90,-72.029
1369.14,-71.415
1369.38,-72.007
1369.63,-71.231
1369.87,-70.747
1370.12,-72.069
1370.36,-71.250
1370.61,-71.470
1370.85,-70.443
1371.09,-72.257
1371.34,-71.090
1371.58,-70.764
1371.83,-73.753
1372.07,-68.646
1372.31,-71.687
1372.56,-69.874
1372.80,-72.496
1373.05,-69.818
1373.29,-69.572
1373.54,-70.635
1373.78,-70.441
1374.02,-70.735
1374.27,-71.888
1374.51,-68.720
1374.76,-67.882
1375.00,-70.556
1375.24,-71.735
1375.49,-70.154
1375.73,-70.605
1375.98,-66.437
1376.22,-68.266
1376.46,-70.586
1376.71,-69.052
1376.95,-68.848
1377.20,-69.423
1377.44,-68.456
1377.69,-70.616
1377.93,-69.573
1378.17,-70.686
1378.42,-69.268
1378.66,-68.946
1378.91,-67.115
1379.15,-69.375
1379.39,-72.862
1379.64,-67.952
1379.88,-70.018
1380.13,-69.796
1380.37,-69.681
1380.62,-70.433
1380.86,-67.422
1381.10,-69.303
1381.35,-69.293
1381.59,-68.657
1381.84,-69.571
1382.08,-69.645
1382.32,-67.966
1382.57,-67.837
1382.81,-69.071
1383.06,-67.432
1383.30,-68.048
1383.54,-66.610
1383.79,-68.112
1384.03,-66.990
1384.28,-67.283
1384.52,-67.030
1384.77,-68.932
1385.01,-66.984
1385.25,-67.262
1385.50,-66.923
1385.74,-68.088
1385.99,-67.926
1386.23,-67.971
1386.47,-65.586
1386.72,-64.201
1386.96,-66.943
1387.21,-66.663
1387.45,-67.977
1387.70,-68.191
1387.94,-68.020
1388.18,-69.821
1388.43,-66.301
1388.67,-67.224
1388.92,-66.792
1389.16,-65.300
1389.40,-66.424
1389.65,-66.706
1389.89,-66.464
1390.14,-67.553
1390.38,-67.250
1390.62,-66.194
1390.87,-65.391
1391.11,-66.982
1391.36,-64.802
1391.60,-65.508
1391.85,-68.178
1392.09,-64.487
1392.33,-66.622
1392.58,-65.322
1392.82,-66.886
1393.07,-65.527
1393.31,-68.510
1393.55,-66.121
1393.80,-66.220
1394.04,-66.742
1394.29,-68.061
1394.53,-66.178
1394.78,-66.179
1395.02,-67.260
1395.26,-67.682
1395.51,-71.047
1395.75,-67.749
1396.00,-66.780
1396.24,-66.633
1396.48,-70.124
1396.73,-65.614
1396.97,-68.062
1397.22,-65.952
1397.46,-66.483
1397.71,-69.181
1397.95,-66.526
1398.19,-64.508
1398.44,-63.552
1398.68,-67.336
1398.93,-67.125
1399.17,-63.617
1399.41,-67.246
1399.66,-69.852
1399.90,-64.939
1400.15,-66.486
1400.39,-65.521
1400.63,-65.333
1400.88,-67.098
1401.12,-64.115
1401.37,-67.930
1401.61,-66.703
1401.86,-65.241
1402.10,-65.974
1402.34,-63.859
1402.59,-66.873
1402.83,-67.742
1403.08,-69.258
1403.32,-68.708
1403.56,-65.587
1403.81,-66.831
1404.05,-66.462
1404.30,-67.632
1404.54,-66.807
1404.79,-66.410
1405.03,-66.817
1405.27,-68.747
1405.52,-67.348
1405.76,-67.874
1406.01,-65.103
1406.25,-67.689
1406.49,-68.694
1406.74,-66.343
1406.98,-67.061
1407.23,-67.164
1407.47,-67.992
1407.71,-70.157
1407.96,-65.872
1408.20,-67.527
1408.45,-67.891
1408.69,-66.325
1408.94,-66.710
1409.18,-67.587
1409.42,-68.520
1409.67,-68.212
1409.91,-69.618
1410.16,-66.867
1410.40,-66.884
1410.64,-68.726
1410.89,-65.628
1411.13,-66.029
1411.38,-66.403
1411.62,-67.520
1411.87,-70.331
1412.11,-67.180
1412.35,-69.277
1412.60,-67.335
1412.84,-65.740
1413.09,-68.594
1413.33,-68.299
1413.57,-67.728
1413.82,-67.993
1414.06,-68.672
1414.31,-68.181
1414.55,-68.434
1414.79,-67.129
1415.04,-67.140
1415.28,-68.315
1415.53,-68.846
1415.77,-70.738
1416.02,-69.820
1416.26,-68.658
1416.50,-69.666
1416.75,-71.396
1416.99,-69.543
1417.24,-69.387
1417.48,-68.687
1417.72,-72.586
1417.97,-71.251
1418.21,-72.846
1418.46,-67.772
1418.70,-72.540
1418.95,-72.734
1419.19,-68.209
1419.43,-70.947
1419.68,-69.810
1419.92,-70.012
1420.17,-69.092
1420.41,-68.678
1420.65,-68.977
1420.90,-69.499
1421.14,-70.688
1421.39,-68.457
1421.63,-68.643
1421.88,-71.266
1422.12,-71.899
1422.36,-69.945
1422.61,-71.974
1422.85,-69.226
1423.10,-70.528
1423.34,-70.585
1423.58,-69.514
1423.83,-69.138
1424.07,-69.488
1424.32,-70.446
1424.56,-71.726
1424.80,-72.652
1425.05,-73.900
1425.29,-70.432
1425.54,-72.876
1425.78,-71.964
1426.03,-73.851
1426.27,-71.962
1426.51,-71.264
1426.76,-70.897
1427.00,-72.631
1427.25,-71.015
1427.49,-70.259
1427.73,-72.228
1427.98,-72.090
1428.22,-71.926
1428.47,-70.382
1428.71,-72.163
1428.96,-71.251
1429.20,-73.110
1429.44,-69.277
1429.69,-71.402
1429.93,-71.216
1430.18,-73.541
1430.42,-73.060
1430.66,-71.796
1430.91,-71.452
1431.15,-73.260
1431.40,-72.688
1431.64,-73.144
1431.88,-71.199
1432.13,-73.311
1432.37,-73.310
1432.62,-72.374
1432.86,-71.054
1433.11,-71.107
1433.35,-70.936
1433.59,-71.914
1433.84,-72.327
1434.08,-71.492
1434.33,-71.074
1434.57,-72.831
1434.81,-73.955
1435.06,-74.911
1435.30,-74.085
1435.55,-71.138
1435.79,-72.790
1436.04,-73.699
1436.28,-71.831
1436.52,-71.960
1436.77,-71.433
1437.01,-72.593
1437.26,-76.325
1437.50,-75.959
1437.74,-73.718
1437.99,-72.388
1438.23,-73.302
1438.48,-73.101
1438.72,-72.018
1438.96,-72.975
1439.21,-75.040
1439.45,-73.331
1439.70,-72.913
1439.94,-73.765
1440.19,-75.786
1440.43,-72.741
1440.67,-74.776
1440.92,-72.396
1441.16,-73.382
1441.41,-75.470
1441.65,-72.708
1441.89,-73.886
1442.14,-72.241
1442.38,-71.790
1442.63,-74.254
1442.87,-72.026
1443.12,-72.633
1443.36,-72.189
1443.60,-72.660
1443.85,-72.065
1444.09,-74.719
1444.34,-72.848
1444.58,-75.750
1444.82,-73.998
1445.07,-74.792
1445.31,-73.576
1445.56,-74.760
1445.80,-76.633
1446.04,-74.937
1446.29,-77.323
1446.53,-74.743
1446.78,-75.753
1447.02,-73.891
1447.27,-75.254
1447.51,-75.248
1447.75,-72.684
1448.00,-77.106
1448.24,-75.764
1448.49,-76.032
1448.73,-74.091
1448.97,-76.050
1449.22,-74.920
1449.46,-75.597
1449.71,-75.355
1449.95,-76.120
1450.20,-77.643
1450.44,-77.920
1450.68,-75.193
1450.93,-75.869
1451.17,-75.928
1451.42,-75.226
1451.66,-74.700
1451.90,-75.753
1452.15,-76.493
1452.39,-75.948
1452.64,-76.288
1452.88,-78.062
1453.12,-76.024
